_NAME_,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,loaded,factor,pole
v000381,0.3911136733,-0.074811003,0.2161411999,-0.029061052,0.0523198142,0.2367002057,-0.1177702,0.0035550876,-0.106060233,1,fac1,1
v000382,-0.20893056,-0.342119631,-0.111680204,-0.308955478,0.1294831572,1.15514467,-0.38973344,0.0799672234,-0.150328922,1,fac6,1
v000383,-0.295763133,0.6024598877,-0.320637314,-0.065513467,-0.090985352,0.5465709787,-0.181143793,0.0622682149,0.000802189,1,fac2,1
v000384,-0.010372667,0.253189689,-0.05410009,0.1573486661,0.0575869599,0.1696804011,0.08542102,-0.067012745,0.0606620768,0,,
v000385,-0.204492606,-0.029884122,-0.179050715,-0.368024346,-0.360345915,-0.142825207,0.0221067776,0.1711993551,0.8212148281,1,fac9,1
v000386,-0.016558596,0.2983762985,0.4253818343,-0.153987856,-0.314431055,-0.123877276,0.0338478767,0.2139184626,0.2132003315,1,fac3,1
v000387,0.6334306663,-0.141662667,-0.201515477,0.1282503475,-0.09579664,0.0193089685,0.153076609,-0.051574974,-0.029411518,1,fac1,1
v000388,-0.213290432,0.5162907601,-0.206792699,-0.065865466,0.0260139524,0.2965768131,-0.083678302,0.0286927757,0.1057126396,1,fac2,1
v000389,0.0893600029,-0.095412075,0.1273238762,-0.13584209,-0.083066291,-0.036106511,0.1852072532,0.2687949928,-0.323375428,1,fac9,-1
v000390,0.0325715903,0.2011963834,0.2810251304,0.1844559844,0.0316580445,0.0229350769,-0.168894939,-0.167618898,-0.058224407,0,,
v000391,-0.131318152,0.1750929598,-0.049805239,0.0351209249,0.0785227191,-0.133568824,-0.306896239,-0.005726505,-0.42997878,1,fac9,-1
v000392,-0.012193663,-0.015472743,0.098278879,-0.056862185,0.1395834613,0.0317199569,-0.002625268,0.2776673777,0.0644917581,0,,
v000393,-0.006069798,-0.195255268,0.0059874563,0.022844548,0.0677500279,-0.042793837,0.1736548352,0.0888623907,-0.034485549,0,,
v000394,0.0763191952,0.0930466116,0.1056542168,-0.149493353,0.0162765351,0.0505625254,0.0948675115,-0.029461606,-0.067995406,0,,
v000395,-0.08891925,0.1861033237,-0.188616149,-0.006739137,0.0006431362,0.5073653475,-0.018004838,0.1667540575,-0.020129265,1,fac6,1
v000396,-0.006527116,0.0823734543,0.0243597451,-0.037089759,0.075773829,0.2670034863,-0.101309868,0.2323716534,-0.03142925,0,,
v000397,-0.031741288,0.1343114862,0.0501192421,0.3084730957,0.035271929,-0.008676419,0.0473597158,-0.23304288,-0.241446747,1,fac4,1
v000398,0.1120128709,0.2041140112,0.016066867,0.0672503747,0.0944045833,-0.055037775,0.1502272879,0.0061227569,-0.095023428,0,,
v000399,-0.065346121,0.1200729828,-0.082397947,0.5943634754,-0.151878733,-0.121004987,-0.069146495,0.2735362629,-0.060562311,1,fac4,1
v000400,-0.113618067,-0.018157456,0.2833963368,0.3098408956,-0.028325506,-0.068688086,-0.019931299,-0.071458737,-0.24553027,1,fac4,1
v000401,-0.072941685,-0.048367798,0.0965626702,0.0375697984,-0.045847065,0.0526938945,0.1039562931,0.051523791,-0.286432091,0,,
v000402,0.4965375036,0.3024534346,-0.059507744,-0.034539806,-0.333288256,-0.146743385,-0.060451493,0.1598541557,0.0634825978,1,fac1,1
v000403,0.0155972418,0.3912747536,-0.018444175,0.0220368662,0.1009659665,0.0277573195,-0.058367101,0.0206333165,0.0367699856,1,fac2,1
v000404,0.564110725,0.0749873397,-0.037671257,0.0445925958,0.025932864,-0.013763674,0.0252413832,0.0599105756,-0.001272152,1,fac1,1
v000405,-0.047309834,0.0584933814,0.2293513974,-0.030712916,0.1833052746,0.0758024795,0.1390690793,0.0493927539,0.0476618884,0,,
v000406,-0.122266344,0.1684994604,0.0646971631,-0.254415074,-0.098225802,0.0507814533,0.1915657135,0.4829702059,-0.131490272,1,fac8,1
v000407,0.3529438664,0.141534375,-0.038784414,-0.020486966,-0.077153318,-0.141230248,-0.178708175,0.0595735869,-0.456362779,1,fac9,-1
v000408,0.3451654344,0.069437223,-0.17491311,0.0084782176,0.2558580264,-0.055799129,0.0387975569,0.0374133352,0.0158437117,1,fac1,1
v000409,0.1298191885,0.1283393625,-0.073031766,0.4066206504,-0.05192157,-0.039396572,0.2282110287,-0.084426871,-0.05833699,1,fac4,1
v000410,-0.314117027,-0.244844521,-0.161372157,0.1236594981,-0.406228499,-0.469930337,0.181134853,-0.43742684,-0.796458375,1,fac9,-1
v000411,-0.07958955,0.3158842816,-0.111249659,0.2162876786,-0.010176128,0.0553217197,-0.023517753,0.098758579,-0.004941157,1,fac2,1
v000412,-0.009189747,0.0934064645,0.4384237101,-0.076427689,-0.236924966,0.0204940345,0.3169101652,0.066930325,-0.169686734,1,fac3,1
v000413,0.1141732953,-0.044165889,-0.090439064,-0.053442563,0.250912934,-0.05028068,0.109229364,-0.03704446,0.0956433946,0,,
v000414,-0.020953593,0.0460566918,-0.027178644,-0.058941542,0.4467908401,-0.032365641,0.147289469,0.2367016474,-0.018173336,1,fac5,1
v000415,-0.098493563,-0.026017499,0.129792021,-0.17516802,0.4422258357,0.0058983697,0.1287547387,0.1772031568,-0.053324975,1,fac5,1
v000416,-0.248498057,0.2930486281,-0.355698234,-0.190069546,-0.023330935,0.6544860906,-0.608074776,0.3492904415,-0.030874798,1,fac6,1
v000417,0.0407328604,0.3060152912,0.0095878035,-0.130823362,-0.0370102,-0.048681971,-0.119198969,0.0875332258,-0.312524047,1,fac9,-1
v000418,0.3929995444,-0.087784351,0.0869107944,-0.338509794,-0.341955743,-0.218778907,0.0687688263,0.5781257603,0.1922348791,1,fac8,1
v000419,0.0126350611,-0.123062374,0.0512172499,0.0987152292,0.1718474297,0.0673517436,-0.025859816,0.0418250243,0.0796628275,0,,
v000420,-0.118086025,-0.337040451,0.078359312,-0.119284184,0.4371616564,-0.030520722,-0.400502513,-0.315939403,0.3705681505,1,fac5,1
v000421,-0.150412802,-0.013783258,-0.261785796,0.6468715121,-0.123189613,-0.147558152,0.1316734883,0.1196427713,-0.022518596,1,fac4,1
v000422,-0.225239852,0.0138022038,0.9020721799,-0.083025223,-0.001988277,-0.297706718,0.00490161,-0.017697864,-0.233080847,1,fac3,1
v000423,-0.278063955,-0.136938529,0.8799558589,-0.004087599,-0.137882283,-0.23741785,0.0117974297,-0.151342372,-0.163322557,1,fac3,1
v000424,0.0094577094,-0.033686573,-0.384439904,-0.518220582,-0.27128474,-0.240816109,-0.129410108,0.3660524664,0.7439200648,1,fac9,1
v000425,-0.050028998,0.0208292297,0.3313706066,-0.022124293,0.2301781536,-0.021383318,0.053544564,0.1415067907,0.2422518006,1,fac3,1
v000426,0.0029388241,0.2296844003,-0.166544259,-0.059801346,0.2511377586,0.0434103993,0.0257890713,0.0837336084,-0.119886232,0,,
v000427,-0.060259099,0.0049519622,0.4474428842,0.0916916523,0.080623674,0.1279739502,0.0031922993,0.1424896197,-0.075811743,1,fac3,1
v000428,-0.004395509,0.3820556225,0.1469530211,-0.059935249,-0.268823233,-0.152872474,-0.049900356,0.1059918548,-0.353926142,1,fac2,1
v000429,-0.002817151,0.1573386947,0.033984944,0.0651106255,-0.13998367,-0.091623411,0.1686064857,0.0294561847,-0.46285031,1,fac9,-1
v000430,0.1203741552,0.2994421624,-0.007041812,0.0302945109,0.0356999934,0.0173239478,-0.07799164,-0.097624136,0.0719904408,0,,
v000431,0.020142696,0.2457426689,0.1696555071,0.3100987366,0.0065959787,0.1962841472,0.0426122784,-0.149605211,0.2906176285,1,fac4,1
v000432,0.4785343949,-0.010992406,0.099516317,-0.036113732,-0.120993779,0.1460213803,-0.038478049,0.0140971458,-0.173693133,1,fac1,1
v000433,-0.02058539,0.5501363093,-0.19951068,-0.023559867,-0.196898819,0.1754821212,-0.196670848,0.1235830932,-0.218354322,1,fac2,1
v000434,0.0841754933,0.2871680341,-0.09329412,0.1144235375,-0.158261458,0.0062130427,-0.02591491,-0.10654305,-0.281359382,0,,
v000435,0.0790397635,0.1418566307,-0.074942124,0.239206072,0.147206794,0.045860241,-0.015799631,-0.047540103,0.1284770106,0,,
v000437,0.5796744924,-0.251805683,-0.438518804,-0.612404778,-0.144708899,-0.440827831,-0.359612793,-0.145040982,-0.116650304,1,fac4,-1
v000438,-0.218955309,-0.213516686,-0.146196584,0.8171909656,-0.344451459,-0.211851494,-0.492570071,0.0487388444,-0.392451041,1,fac4,1
v000439,0.0967721259,0.1894868554,0.0851978671,-0.00534312,0.246408197,0.0686270844,0.0287556409,-0.030617893,-0.074382357,0,,
v000440,-0.082876601,-0.063450966,0.7254149179,-0.24004487,0.1037975277,-0.01354604,0.1222365881,0.2045767136,-0.129806165,1,fac3,1
v000441,0.2138601217,-0.091305053,-0.07394339,0.0223095773,0.1226442178,-0.071814929,0.2215997114,0.0199618527,-0.152675558,0,,
v000442,-0.043222163,-0.198766962,0.3335289271,-0.117361261,-0.007632544,0.0224511826,0.3122928429,0.1450753525,-0.339049,1,fac9,-1
v000443,0.0122688106,-0.041345116,0.2972958919,-0.098905113,0.116677457,-0.108103335,0.2292999708,0.2099533479,-0.181522122,0,,
v000444,0.0238316175,0.5167443656,-0.081763873,0.0273698027,-0.06709767,-0.033212238,-0.173221329,-0.173276112,-0.050397038,1,fac2,1
v000445,-0.547032124,0.6834286531,-0.163896078,-0.432038649,0.0073159937,-0.395771855,-0.051587828,-0.114992186,0.0054932192,1,fac2,1
v000446,-0.066967367,-0.039799893,0.4691755678,0.0079466707,0.2885988039,0.10436349,-0.056983577,0.0244609279,0.0114607429,1,fac3,1
v000447,-0.286475251,0.0383610867,-0.07616785,-0.303146154,-0.02853915,0.0518095111,0.4802472186,-0.194887234,-0.461211821,1,fac7,1
v000448,-0.12553199,-0.006989689,-0.14308108,0.435560746,-0.035515164,-0.093408881,0.0956080071,0.120473076,-0.258183833,1,fac4,1
v000449,-0.027413453,0.097067972,0.1498030327,-0.053712221,-0.070105912,0.1565173559,0.0645583468,0.1745164296,0.0707147055,0,,
v000450,-0.046039015,-0.284138143,-0.075004215,0.0454022222,-0.110820717,0.1195116728,0.4046433122,-0.372194601,0.0495745134,1,fac7,1
v000451,-0.041933399,0.0406545226,-0.005868392,0.0204405475,0.2211156219,0.0153396981,0.1451244107,0.0974066249,-0.07233337,0,,
v000452,-0.187970007,0.1482622009,0.7337271607,-0.035975217,0.2097328629,-0.137429562,-0.271416392,0.0084355465,-0.050079607,1,fac3,1
v000453,0.039844873,0.1319257789,0.0984761814,0.0900590707,-0.211164595,0.046695352,0.0604492116,0.1316527559,-0.241647638,0,,
v000454,0.0454799839,0.1967840188,-0.050557374,0.1254908517,-0.179872261,0.0478041954,0.2147686834,0.1327797765,0.163440837,0,,
v000455,-0.07947387,-0.097958536,0.3797090069,0.1475183854,0.0928241724,-0.099608147,-0.111841986,0.2774937193,0.21648268,1,fac3,1
v000456,-0.178477389,-0.116634597,-0.149038026,-0.249383692,-0.890433594,-0.386661916,-0.217587807,-0.098327986,0.2779794739,1,fac5,-1
v000457,-0.009098514,0.5955177291,-0.123160425,-0.106312043,-0.036960928,-0.101149123,-0.22888937,0.0116291279,-0.047469027,1,fac2,1
v000458,-0.161736841,-0.006352572,-0.074345869,0.8649771563,-0.228737327,-0.047557056,-0.46305132,-0.426775963,-0.227795033,1,fac4,1
v000459,0.1669551618,0.1687324024,-0.088266187,0.1783159717,0.1550411196,-0.07050776,0.0416669561,-0.050767169,0.0959718263,0,,
v000460,0.0698163159,0.1665228061,-0.004535837,0.1766565669,-0.105216145,0.2647783327,-0.145439643,0.3368581791,-0.015271122,1,fac8,1
v000461,-0.190854457,0.3910362495,-0.30662885,0.0608901101,0.209325953,0.2089183573,-0.031792132,-0.035441475,0.1600187797,1,fac2,1
v000462,-0.115754732,0.0652086038,-0.104840896,-0.077325154,0.3583238764,-0.001173536,0.0753695518,0.2557654204,-0.062229696,1,fac5,1
v000463,0.0735230919,0.2466643541,0.0676655033,0.0576083336,-0.14180198,-0.039104728,-0.062708763,0.0365299252,-0.068036801,0,,
v000464,-0.169712043,0.4994807732,-0.11628734,0.0270097624,0.0056745149,0.2166398209,-0.008524224,0.1279185821,0.0822348494,1,fac2,1
v000465,-0.226345694,0.4685873291,-0.25723937,-0.095624269,-0.076574494,0.3716732404,0.0500268287,0.1651082158,-0.066740931,1,fac2,1
v000466,0.1357313492,0.0009716368,0.4717804027,-0.165113431,-0.441630234,0.0539781711,-0.21602609,0.1247375271,-0.068696246,1,fac3,1
v000468,-0.207527737,0.0489320489,0.8955170422,-0.150536753,0.1142238348,-0.154032564,-0.248416229,0.0104335384,0.1022206859,1,fac3,1
v000469,-0.043704861,-0.081251871,0.070273897,0.2557079806,-0.024653631,-0.045453324,0.1285703845,0.2113579546,0.0064474714,0,,
v000470,-0.020198204,-0.053595942,0.034799801,-0.053661178,-0.099168859,0.0758179644,0.0438323987,0.0422435686,-0.201878583,0,,
v000471,-0.002535377,0.1354845966,-0.107208199,0.0315126494,0.2587521746,0.0211476743,0.0528341559,-0.088828875,0.1066611046,0,,
v000472,-0.129426413,-0.184546363,0.7164388828,0.0066727268,0.1367118709,-0.028707618,-0.086600657,0.2445670496,0.1913874449,1,fac3,1
v000473,0.2015664572,0.2997285072,-0.025307637,-0.032429616,0.0772226168,0.125467924,0.0648814857,-0.023724042,0.0795804499,0,,
v000474,-0.316778619,-0.033669324,-0.151048791,-0.088376245,0.3765565612,0.3758078909,-0.297325346,0.3781569856,-0.201787139,1,fac8,1
v000475,-0.095599008,0.1506532793,0.0377605406,0.6207765371,-0.054720083,-0.041315828,-0.103260555,-0.173451483,-0.065588622,1,fac4,1
v000476,0.0087754557,0.0370775047,-0.12269648,0.5637103268,0.3241136221,-0.137226869,-0.003190767,0.0155680934,-0.028768841,1,fac4,1
v000477,-0.001588365,0.1693607196,-0.037492171,0.0289363083,0.2023990904,0.1118323882,-0.049649532,0.2601736932,0.2174790128,0,,
v000478,0.2660984566,0.4092662053,0.0458167823,-0.126202937,-0.467666493,0.071115845,-0.196784216,0.223332971,0.3804736135,1,fac5,-1
v000479,-0.057424163,-0.086887491,0.0212823841,-0.077105933,0.11363106,0.4586332802,-0.067703666,0.3822590996,-0.044517959,1,fac6,1
v000480,-0.337918742,0.5003976132,-0.075197902,-0.127801917,0.1329927963,0.2764788315,0.0917312706,0.261935349,0.1039852639,1,fac2,1
v000481,0.3242009057,-0.363285612,-0.114761142,0.5353646182,0.0065115939,-0.198794736,0.126352418,0.1558905136,-0.218243264,1,fac4,1
v000482,-0.051803056,-0.000063712,0.4106384146,-0.160305519,-0.326109808,-0.20484042,0.1264156631,0.3369619382,0.0625574053,1,fac3,1
v000483,0.1168174194,0.1518863153,0.1308423799,-0.28265467,-0.090065251,0.1536858246,-0.107023302,-0.004090356,-0.103625557,0,,
v000484,-0.079414402,0.0174409741,0.2444032782,-0.021153974,0.5093582089,-0.065551665,-0.00652934,0.0313221002,-0.090243263,1,fac5,1
v000485,0.3224835347,-0.178922189,-0.184444195,0.2312883104,-0.017131056,0.0900960121,0.188917539,0.1846724342,-0.137023717,1,fac1,1
v000486,-0.216595147,0.7097782557,0.0474975419,-0.168988775,-0.013362267,-0.157859167,-0.213915018,-0.12421643,0.1127767058,1,fac2,1
v000487,0.274774816,0.3629017444,0.0880557296,0.0293848825,-0.100098261,-0.171450641,0.0613608162,-0.000960254,0.1626287708,1,fac2,1
v000488,-0.086359041,0.0279354718,-0.070258228,-0.023390284,0.2603878548,0.101304367,0.0468774888,0.2835220171,-0.029498954,0,,
v000489,0.2334422203,-0.050515707,0.2699459241,-0.004753206,0.2894658001,0.0455197687,-0.047689122,0.0769054457,0.3297036874,1,fac9,1
v000490,0.1096082036,0.160072211,-0.244126357,-0.140755423,0.4453435958,-0.007501609,0.2238636191,0.1193683242,0.0919940325,1,fac5,1
v000491,0.0764842751,0.5210458095,-0.29215755,0.0813644652,0.0962021255,-0.143310478,-0.442963395,0.1831032524,-0.029646511,1,fac2,1
v000492,0.4062093504,0.0989425678,0.141279666,-0.050722836,-0.003650086,-0.207254433,-0.066821322,-0.036419177,-0.18700143,1,fac1,1
v000493,0.5039242976,0.1293230146,-0.028182976,-0.198521996,0.0360462479,-0.219829104,-0.170000522,0.1048196896,0.1571142038,1,fac1,1
v000494,0.1572925684,0.3535989387,-0.172451417,-0.005929198,0.0806582675,-0.108414482,-0.03457307,0.1569755569,0.023576449,1,fac2,1
v000495,-0.332701451,-0.222103412,-0.461511256,-0.257792878,0.1142819225,0.156710632,0.1204862988,-0.717799535,0.2002878968,1,fac8,-1
v000496,0.0354466517,0.1279968471,0.0051275795,0.2585814324,-0.043018094,-0.030073764,-0.02715185,-0.079893905,-0.189642971,0,,
v000497,0.1940950622,0.3506495402,-0.089623329,-0.19115613,-0.030605696,-0.031048968,-0.142160915,0.0354003708,-0.058530915,1,fac2,1
v000498,0.1976519746,0.3532664053,0.0656776066,-0.23505756,0.0270656813,-0.015450867,-0.217165166,0.0608756227,-0.10575982,1,fac2,1
v000499,-0.015679573,0.0335589839,-0.048165737,-0.117475244,0.114247137,0.0269554164,0.2546585741,0.0489223352,-0.08260065,0,,
v000500,0.0213976721,0.0470865725,0.1562200965,-0.025953254,0.1377466568,0.157251611,-0.092159752,0.5795652771,0.0059527669,1,fac8,1
v000501,0.0035088394,0.0160224221,0.4190273751,-0.035182317,0.2361656406,-0.105760814,0.0490779276,0.1662171496,-0.041324207,1,fac3,1
v000503,0.118424185,0.2792260223,0.0643673224,0.167866402,-0.090130756,0.026275292,-0.027892627,-0.093666158,-0.010861785,0,,
v000504,0.1445756774,0.3049175703,0.0066699109,0.183820383,0.0204612999,0.0062418837,-0.102721884,0.075518362,0.0620926545,1,fac2,1
v000505,0.2249133854,0.1821795925,-0.033563828,0.1208565057,0.0477324612,-0.010320908,-0.04317636,0.0024234256,-0.00367031,0,,
v000506,0.0802463094,-0.049176372,0.0386007599,0.01903157,0.415057954,-0.025058123,0.0702965852,0.1569285834,-0.045904002,1,fac5,1
v000507,-0.133715073,0.2024749596,-0.024535163,-0.011201932,0.3628100194,-0.166762992,0.1448865437,0.1585371526,-0.173687026,1,fac5,1
v000508,0.6223142033,-0.083216841,-0.037224762,-0.121352028,-0.081604531,0.3834606561,-0.238506377,0.0459884381,-0.168226039,1,fac1,1
v000509,0.1205167594,0.0717257883,0.0366440024,0.0512082621,0.1030635921,-0.054808784,0.1130032592,0.1062418982,-0.094689731,0,,
v000510,-0.01720504,0.0615018625,-0.172357858,-0.025622967,0.3886711754,0.1432314026,-0.102058431,0.1074194511,0.2095398588,1,fac5,1
v000511,0.056559568,0.2663112157,0.0567247636,-0.170909288,0.064907071,0.0063894568,0.0326641359,0.1709427117,-0.131409431,0,,
v000512,-0.048292887,-0.029020469,0.1869689633,-0.120839773,-0.097387412,0.015740838,0.3505185142,0.2415192215,-0.166231133,1,fac7,1
v000513,-0.056773078,0.0554109536,-0.103695025,0.0250437245,0.2773831449,0.2039877405,0.1465990252,0.1243413736,0.0029375875,0,,
v000514,0.0084162499,-0.070433651,-0.037182661,-0.090095863,0.0824549143,0.4581954425,-0.041279499,0.4034729999,-0.049033122,1,fac6,1
v000515,0.0080529764,-0.106195152,-0.037421392,-0.10069801,-0.02403329,0.2697470406,0.0566707059,-0.061689842,-0.190073434,0,,
v000516,0.1640944274,0.1434541052,-0.016799047,0.0280194543,0.0247580123,-0.026042276,0.1608319697,0.000424869,0.0754672052,0,,
v000517,0.022280076,0.0660403138,0.1449744531,-0.152231856,0.2363536346,0.0063194277,-0.010849712,-0.018756225,-0.234496052,0,,
v000518,-0.028589308,-0.145177796,-0.009059553,0.1050467108,0.1964348575,0.0223719311,0.461703525,0.1718797185,-0.010756273,1,fac7,1
v000519,-0.007238837,-0.022025146,0.3345498724,-0.051337825,0.5581070953,-0.198302632,0.1439873677,-0.026606992,0.2161805954,1,fac5,1
v000520,0.7633565464,0.0233268213,0.0021104869,0.0735125888,-0.066936306,0.1079068778,-0.033017756,-0.235410516,0.0224881315,1,fac1,1
v000521,0.7068570786,-0.214725137,-0.124669634,-0.020470116,0.0275892804,0.0404178502,0.0650883296,-0.036123705,-0.049618294,1,fac1,1
v000522,0.8077347926,-0.108616256,-0.081618486,0.0668226714,-0.130976833,0.0873149273,-0.010808526,-0.067885645,0.080701605,1,fac1,1
v000523,-0.062161776,-0.171455123,-0.019423975,-0.082821552,0.2055232105,0.274474071,0.0214355336,0.3199111677,-0.214085209,1,fac8,1
v000524,0.4438307389,-0.221527978,-0.114480151,0.0913592025,0.0028385092,0.1389902242,0.4987866249,-0.163917284,0.1076996829,1,fac7,1
v000525,-0.062707442,-0.077949242,0.2444988259,-0.229043528,0.9054225945,-0.327085697,-0.267018435,-0.161514547,0.2190211853,1,fac5,1
v000526,0.3376176482,0.0262621139,-0.040513396,0.0546350525,0.0101382282,-0.083336134,-0.047036703,-0.006270728,0.0709845471,1,fac1,1
v000527,-0.174463337,-0.225377474,0.299848434,-0.127741696,0.2344085002,-0.037099464,0.5207144706,0.1017952412,-0.116376818,1,fac7,1
v000529,-0.273950915,0.0317825393,-0.405724512,-0.172441541,-0.252361815,0.7003876447,-0.757040601,-0.006405767,-0.073608088,1,fac7,-1
v000530,0.3583939286,0.2126376818,0.0560786764,0.250595983,-0.103751992,-0.055728464,-0.083688689,-0.014326667,0.0004930891,1,fac1,1
v000531,0.0547945663,0.0583136123,0.0605345345,0.1997643883,0.0538336187,-0.115922681,0.1886042599,0.1235325342,0.1510150737,0,,
v000532,0.5390267641,0.0601313527,-0.016286767,-0.02306141,0.0214921377,0.1920874737,-0.028582801,-0.008229655,-0.011664783,1,fac1,1
v000533,-0.008465495,-0.184217661,0.2872569126,-0.079871401,-0.015731247,-0.123313072,0.2348044682,0.1275684742,-0.069474037,0,,
v000534,-0.044460818,-0.011523461,0.0382393378,0.0077503824,0.0092877228,-0.007479686,0.1902740846,0.2329461174,-0.051761279,0,,
v000535,0.1352073145,-0.043479301,-0.025353062,0.1912724656,0.053612964,0.115130777,0.1495680548,0.0632007359,0.1213921652,0,,
v000536,-0.158003351,0.0201942296,-0.002794682,0.3273195315,-0.270546777,-0.085234429,0.0256786138,0.2636134509,-0.331534718,1,fac9,-1
v000537,-0.077414577,-0.068089541,0.4068243159,-0.066868044,0.4754244494,-0.034220982,-0.089536112,-0.017431996,0.0024963375,1,fac5,1
v000538,-0.035512452,-0.265126753,0.1987303784,-0.082190196,0.7557204544,0.1959974173,-0.159940125,0.0102290218,0.0160535884,1,fac5,1
v000539,-0.035595242,0.0546460936,-0.001183957,0.2112831364,-0.244898298,-0.100308271,-0.010003015,-0.020499663,-0.466615138,1,fac9,-1
v000540,-0.038091575,-0.112023758,0.0142950489,0.1545815504,-0.148960124,0.085084092,-0.075466112,-0.081340665,-0.437985367,1,fac9,-1
v000541,0.2837704099,0.1064399077,-0.131657121,-0.118902278,0.1595446233,-0.0579817,0.0132044282,0.0263021085,-0.053511127,0,,
v000542,-0.028251939,0.3365362516,-0.038401497,-0.047941884,0.1166965998,-0.284290744,-0.062810571,0.337897297,-0.049601099,1,fac8,1
v000543,-0.232590153,0.4392226651,-0.19943758,-0.084682613,0.0382551425,0.3347979155,0.2585461195,-0.130314535,-0.146631301,1,fac2,1
v000544,-0.401056226,-0.371597723,0.063526783,-0.474531819,-0.012065266,0.2180549217,-0.102490163,0.1733599569,-0.198280236,1,fac4,-1
v000545,-0.01753733,-0.018271563,0.0667356398,-0.076302981,-0.039335584,-0.007188158,0.089731404,0.0753012058,-0.145583038,0,,
v000546,-0.178600486,-0.055031771,-0.058394024,0.0586433138,0.1342203193,-0.213559638,0.0437607197,0.2028061506,-0.245656219,0,,
v000547,-0.127960285,-0.040676156,0.2057406684,0.0009535323,0.1845385237,-0.208217386,0.3322739621,0.0789209908,-0.156138996,1,fac7,1
v000548,-0.257651979,-0.00605422,0.1440687131,-0.11162268,-0.878194499,-0.180500163,-0.480752337,-0.196844033,0.1230334149,1,fac5,-1
v000549,0.0334500746,0.1122350551,-0.048622361,0.0597380089,-0.036549205,0.0890427299,0.0160952116,0.2271581439,0.1479985299,0,,
v000550,0.4610730651,0.0543998498,0.1492043845,-0.188844591,-0.106762775,0.4516504811,0.0543884821,0.0100547919,0.2138656891,1,fac1,1
v000551,-0.201177885,-0.183580026,0.0215538392,0.6422692499,0.0015488777,-0.14015077,0.209393027,-0.115615093,-0.203364572,1,fac4,1
v000552,0.3649167269,0.1576703752,-0.028492555,-0.059011704,-0.054141628,0.0852840424,-0.087204582,-0.084348003,0.0707432052,1,fac1,1
v000553,-0.082831062,0.0129425059,0.1293073018,-0.105523636,0.4176154439,0.0240439191,-0.047384718,0.1460977597,0.1146198515,1,fac5,1
v000554,-0.305497946,-0.077823475,0.788751101,-0.011070984,-0.223465061,-0.116225121,0.1518130409,-0.067831447,0.0468903348,1,fac3,1
v000555,-0.096970819,-0.086543236,0.4705450815,-0.081843217,0.3897869202,0.0964683889,-0.088293254,0.0388309049,-0.062240084,1,fac3,1
v000556,0.2755513177,-0.242820356,-0.103066561,0.1467847885,0.0667134388,-0.116728316,0.1919907523,-0.017723514,0.0514823026,0,,
v000557,-0.082744184,0.0538222092,0.1427598712,-0.108441647,-0.068919977,0.0254793375,0.0088875866,0.2847474212,-0.081242236,0,,
v000558,0.6795097131,0.0746440113,-0.019067369,-0.031436854,-0.013782393,-0.17564059,-0.037883734,0.011152714,-0.044526758,1,fac1,1
v000559,-0.12338241,-0.097206998,0.2808244543,-0.09813484,0.4464480146,0.094040649,-0.098252397,0.1286258449,0.1137881281,1,fac5,1
v000560,-0.124973689,0.2491655563,-0.105627163,-0.074288909,0.2052535323,-0.163961923,0.2696715865,0.4020844886,0.02355206,1,fac8,1
v000561,-0.002412115,0.3962693945,0.0079782095,-0.219882075,0.3490078246,-0.251785402,0.1090343627,0.2582313398,-0.024785392,1,fac2,1
v000562,0.0193814975,0.0898998492,0.0039217597,0.1746489823,0.0867019127,0.2881628722,-0.060636325,0.1579478167,-0.023109019,0,,
v000563,-0.521515524,-0.473982081,-0.130585548,-0.31520375,-0.108625074,-0.315867193,-0.174021264,-0.399752501,0.1752944785,1,fac1,-1
v000564,0.0027986664,0.0154430549,0.1024986576,0.0787855562,0.027065074,-0.049392208,0.0436704327,0.0124571952,-0.148596274,0,,
v000565,-0.006248842,-0.012802233,0.089943775,0.0156763847,-0.015314725,0.0572006034,0.2534391943,0.09289655,-0.126410697,0,,
v000566,-0.026486858,0.084931075,-0.01738076,-0.325013867,0.1673019746,0.0235718286,0.1562255792,-0.061596209,-0.240308182,1,fac4,-1
v000567,-0.167827591,0.0602148538,0.0094172216,0.1395291965,-0.207051523,-0.060562512,0.1390489329,0.1375144098,-0.339585786,1,fac9,-1
v000568,0.2924281117,-0.098865484,-0.114799733,0.2456008095,0.1098099945,0.193632562,-0.0426005,0.225086262,-0.027548884,0,,
v000569,0.1174119967,0.2515824067,0.050925805,0.0560953763,-0.070060785,0.0300759073,0.0609334257,-0.064726948,0.0428261923,0,,
v000570,-0.191041555,-0.197705173,-0.109361759,0.302795028,-0.153102781,-0.26742448,-0.29148843,0.1137955405,0.1003369391,1,fac4,1
v000571,-0.283250501,0.6311949193,-0.211414031,-0.061325965,0.1664693883,0.2874811168,-0.041140847,0.0630055979,-0.018951844,1,fac2,1
v000572,0.0144309072,-0.188928914,-0.042420714,-0.170065643,0.444415335,-0.05319941,0.1363548152,0.194991349,0.1584645636,1,fac5,1
v000573,0.0959533216,0.1131865903,-0.043586659,0.1140607482,0.0509443862,-0.081532579,0.2089277593,0.075247406,0.0140178209,0,,
v000574,-0.131133069,0.0769907231,0.2564660061,0.0890731966,0.0254337696,0.1967700997,-0.003351648,0.0445472882,-0.055318364,0,,
