article_id	match_count	source_files	article_files
42086109	2	now-sources-2020.txt;sources-20-06.txt	text-20-06/20_06-gb1.txt
42088002	2	now-sources-2020.txt;sources-20-07.txt	text-20-07/20_07-gb1.txt
42099119	2	now-sources-2020.txt;sources-20-07.txt	text-20-07/20_07-gb1.txt
42100318	2	now-sources-2020.txt;sources-20-07.txt	text-20-07/20_07-gb1.txt
42101095	2	now-sources-2020.txt;sources-20-07.txt	text-20-07/20_07-gb2.txt
42102195	2	now-sources-2020.txt;sources-20-07.txt	text-20-07/20_07-hk.txt
42119059	2	now-sources-2020.txt;sources-20-07.txt	text-20-07/20_07-gb2.txt
42121478	2	now-sources-2020.txt;sources-20-07.txt	text-20-07/20_07-sg.txt
42124713	2	now-sources-2020.txt;sources-20-07.txt	text-20-07/20_07-gb1.txt
42128828	2	now-sources-2020.txt;sources-20-07.txt	text-20-07/20_07-gb1.txt
42131361	2	now-sources-2020.txt;sources-20-07.txt	text-20-07/20_07-gb2.txt
42133815	2	now-sources-2020.txt;sources-20-07.txt	text-20-07/20_07-gb1.txt
42139209	2	now-sources-2020.txt;sources-20-07.txt	text-20-07/20_07-gb1.txt
42139367	2	now-sources-2020.txt;sources-20-07.txt	text-20-07/20_07-sg.txt
42139505	2	now-sources-2020.txt;sources-20-07.txt	text-20-07/20_07-hk.txt
42143641	2	now-sources-2020.txt;sources-20-07.txt	text-20-07/20_07-gb1.txt
42145592	2	now-sources-2020.txt;sources-20-07.txt	text-20-07/20_07-sg.txt
42147711	2	now-sources-2020.txt;sources-20-07.txt	text-20-07/20_07-gb1.txt
42162221	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42168542	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42169543	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-my.txt
42170365	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42177285	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42184939	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-my.txt
42185049	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-my.txt
42185947	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-sg.txt
42186619	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42186706	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-hk.txt
42189437	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-hk.txt
42189979	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-my.txt
42190395	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-my.txt
42191338	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42191415	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42191810	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42193995	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-my.txt
42196208	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42197371	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42198070	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42198418	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-sg.txt
42199582	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42200895	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42202144	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42204475	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-my.txt
42207702	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42211878	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-sg.txt
42212672	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42214646	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-hk.txt
42217149	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-my.txt
42217829	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42220991	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42222575	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42222725	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42223834	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-sg.txt
42225087	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42225181	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-hk.txt
42225253	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-my.txt
42226038	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42227338	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-my.txt
42228302	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42229579	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42230054	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-hk.txt
42230174	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-hk.txt
42231395	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42233613	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-hk.txt
42235199	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-my.txt
42235379	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-hk.txt
42236135	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42237212	2	now-sources-2020.txt;sources-20-08.txt	text-20-08/20-08-gb.txt
42240505	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42244890	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42246099	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42246342	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42249255	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42249460	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42250008	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42251105	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42252197	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42260611	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42262935	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-my.txt
42267622	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42271095	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42271285	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42271436	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42272857	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-hk.txt
42274082	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-my.txt
42274099	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-sg.txt
42277078	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-sg.txt
42278252	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42279062	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42279650	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42280958	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42281684	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42281860	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-hk.txt
42282145	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-my.txt
42282544	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-my.txt
42284424	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-hk.txt
42284757	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-sg.txt
42285810	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42288405	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-my.txt
42296675	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-sg.txt
42297828	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42299715	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42300101	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-my.txt
42302322	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42306321	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42311432	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42311539	2	now-sources-2020.txt;sources-20-09.txt	text-20-09/20-09-gb.txt
42318559	2	now-sources-2020.txt;sources-20-10.txt	text-20-10/20-10-sg.txt
42323318	2	now-sources-2020.txt;sources-20-10.txt	text-20-10/20-10-gb.txt
42323916	2	now-sources-2020.txt;sources-20-10.txt	text-20-10/20-10-hk.txt
42325006	2	now-sources-2020.txt;sources-20-10.txt	text-20-10/20-10-gb.txt
42332452	2	now-sources-2020.txt;sources-20-10.txt	text-20-10/20-10-gb.txt
42341755	2	now-sources-2020.txt;sources-20-10.txt	text-20-10/20-10-gb.txt
42346548	2	now-sources-2020.txt;sources-20-10.txt	text-20-10/20-10-gb.txt
42347103	2	now-sources-2020.txt;sources-20-10.txt	text-20-10/20-10-gb.txt
42351588	2	now-sources-2020.txt;sources-20-10.txt	text-20-10/20-10-gb.txt
42354267	2	now-sources-2020.txt;sources-20-10.txt	text-20-10/20-10-sg.txt
42357418	2	now-sources-2020.txt;sources-20-10.txt	text-20-10/20-10-sg.txt
42357754	2	now-sources-2020.txt;sources-20-10.txt	text-20-10/20-10-gb.txt
42366339	2	now-sources-2020.txt;sources-20-10.txt	text-20-10/20-10-hk.txt
42366546	2	now-sources-2020.txt;sources-20-10.txt	text-20-10/20-10-gb.txt
42367552	2	now-sources-2020.txt;sources-20-10.txt	text-20-10/20-10-gb.txt
42375758	2	now-sources-2020.txt;sources-20-10.txt	text-20-10/20-10-gb.txt
42376921	2	now-sources-2020.txt;sources-20-10.txt	text-20-10/20-10-my.txt
42376984	2	now-sources-2020.txt;sources-20-10.txt	text-20-10/20-10-hk.txt
42378236	2	now-sources-2020.txt;sources-20-10.txt	text-20-10/20-10-gb.txt
42378304	2	now-sources-2020.txt;sources-20-10.txt	text-20-10/20-10-gb.txt
51319531	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca1.txt
51322923	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ng.txt
51325518	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ng.txt
51326641	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ng.txt
51327944	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca1.txt
51327962	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca2.txt
51328519	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca1.txt
51329664	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca2.txt
51330255	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-pk.txt
51332974	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca2.txt
51333326	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca1.txt
51337370	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-pk.txt
51337517	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-pk.txt
51339303	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca1.txt
51339404	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca1.txt
51342259	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca2.txt
51342275	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca2.txt
51344312	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-bd.txt
51350631	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca1.txt
51350993	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ng.txt
51353398	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca2.txt
51353404	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca1.txt
51357786	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca2.txt
51359266	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-pk.txt
51360006	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca1.txt
51361500	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca1.txt
51362171	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ng.txt
51365753	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ng.txt
51368088	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca2.txt
51368481	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca2.txt
51369012	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca1.txt
51369015	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca1.txt
51369039	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-pk.txt
51373052	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca2.txt
51373089	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca2.txt
51373898	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca2.txt
51373911	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca1.txt
51377104	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-pk.txt
51381456	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca2.txt
51381458	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca2.txt
51388150	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca2.txt
51388584	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca2.txt
51388585	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca2.txt
51388926	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca1.txt
51389134	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca1.txt
51392766	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca2.txt
51394043	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-bd.txt
51394432	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ng.txt
51394907	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca1.txt
51395183	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca2.txt
51396482	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-pk.txt
51396744	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-pk.txt
51397745	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-pk.txt
51398139	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-pk.txt
51398825	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-bd.txt
51398855	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-bd.txt
51399006	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-bd.txt
51399509	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca1.txt
51399527	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca1.txt
51399541	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca1.txt
51400102	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-pk.txt
51400988	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ca2.txt
51401151	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-pk.txt
51401996	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-pk.txt
51403303	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-ng.txt
51403624	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-bd.txt
51407791	2	now-sources-2020.txt;sources-20-01.txt	text-20-01/20-01-pk.txt
51408549	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-pk.txt
51409152	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-pk.txt
51410413	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca1.txt
51413399	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-pk.txt
51413489	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-pk.txt
51413810	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca1.txt
51415005	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-pk.txt
51415519	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-bd.txt
51416813	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-pk.txt
51420447	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca1.txt
51420681	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca2.txt
51424996	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca2.txt
51432165	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca2.txt
51432929	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ng.txt
51433824	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca1.txt
51433936	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca1.txt
51434937	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-pk.txt
51434975	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-pk.txt
51434986	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-pk.txt
51435879	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ng.txt
51437270	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-bd.txt
51437862	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-pk.txt
51437927	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-pk.txt
51437938	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-pk.txt
51438075	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-pk.txt
51440831	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca1.txt
51442266	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-pk.txt
51442335	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca1.txt
51442473	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-pk.txt
51445096	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca2.txt
51445099	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca2.txt
51448348	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca1.txt
51448382	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ng.txt
51450920	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca1.txt
51453191	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca2.txt
51454389	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-pk.txt
51454400	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-pk.txt
51454618	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-pk.txt
51458990	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca2.txt
51463704	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca1.txt
51464608	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca1.txt
51468508	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca1.txt
51470788	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-bd.txt
51476933	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca1.txt
51481300	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-bd.txt
51484480	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-bd.txt
51485035	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca1.txt
51488876	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-bd.txt
51489392	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ca2.txt
51492156	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ng.txt
51492606	2	now-sources-2020.txt;sources-20-02.txt	text-20-02/20-02-ng.txt
51494357	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca2.txt
51494771	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca2.txt
51494984	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ng.txt
51497268	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-bd.txt
51497897	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca2.txt
51499098	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca2.txt
51499335	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca1.txt
51503008	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ng.txt
51508189	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca2.txt
51508374	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ng.txt
51508379	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ng.txt
51508471	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca2.txt
51523666	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ng.txt
51526487	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ng.txt
51533558	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca2.txt
51533559	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca2.txt
51556400	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca1.txt
51556687	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca2.txt
51557487	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca2.txt
51559039	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca1.txt
51559112	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca1.txt
51559555	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca2.txt
51560123	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca1.txt
51560952	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca2.txt
51561318	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca1.txt
51561924	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca1.txt
51562002	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca1.txt
51563739	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ng.txt
51564685	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-pk.txt
51566095	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-pk.txt
51567545	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-bd.txt
51567629	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca1.txt
51567732	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca1.txt
51568115	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca1.txt
51568187	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca2.txt
51569452	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca2.txt
51569486	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-pk.txt
51572397	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca2.txt
51572562	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca2.txt
51573159	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-pk.txt
51573314	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ng.txt
51573447	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-pk.txt
51573448	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-pk.txt
51576767	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca2.txt
51576769	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca2.txt
51577145	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca1.txt
51577583	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ng.txt
51577840	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca1.txt
51578307	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca1.txt
51579047	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca1.txt
51579431	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca1.txt
51580411	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-pk.txt
51581813	2	now-sources-2020.txt;sources-20-03.txt	text-20-03/20-03-ca1.txt
51585575	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-ca.txt
51589499	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-ng.txt
51590204	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-ca.txt
51590843	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-ca.txt
51602134	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-ng.txt
51602138	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-ng.txt
51602322	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-pk.txt
51602962	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-pk.txt
51603087	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-pk.txt
51606407	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-bd.txt
51615255	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-ng.txt
51619249	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-ng.txt
51622917	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-ca.txt
51629579	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-pk.txt
51631032	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-ca.txt
51634508	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-pk.txt
51636345	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-bd.txt
51640940	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-pk.txt
51642954	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-pk.txt
51650331	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-bd.txt
51652076	2	now-sources-2020.txt;sources-20-04.txt	text-20-04/20-04-pk.txt
51653339	2	now-sources-2020.txt;sources-20-05.txt	text-20-05/20-05-bd.txt
51655165	2	now-sources-2020.txt;sources-20-05.txt	text-20-05/20-05-pk.txt
51656629	2	now-sources-2020.txt;sources-20-05.txt	text-20-05/20-05-ca.txt
51658123	2	now-sources-2020.txt;sources-20-05.txt	text-20-05/20-05-ng.txt
