article_id	article_file
101898311	23-09-text/23-09-gb.txt
101898426	23-09-text/23-09-ph.txt
101898444	23-09-text/23-09-ph.txt
1019078	text_12-07-jbh/12-07-us.txt
101909916	23-09-text/23-09-us1.txt
101915614	23-09-text/23-09-gb.txt
10194528	text_16-01-yxh/16-01-pk.txt
10194626	text_16-01-yxh/16-01-pk.txt
101951303	23-09-text/23-09-ng.txt
101954312	23-09-text/23-09-pk.txt
101954885	23-09-text/23-09-us5.txt
101956800	23-09-text/23-09-us1.txt
101957518	23-09-text/23-09-us1.txt
10197652	text_16-01-yxh/16-01-gh.txt
10197698	text_16-01-yxh/16-01-gh.txt
10197753	text_16-01-yxh/16-01-gh.txt
10197796	text_16-01-yxh/16-01-gh.txt
101982880	23-09-text/23-09-us5.txt
101985166	23-09-text/23-09-us4.txt
101993638	23-09-text/23-09-us2.txt
101993957	23-09-text/23-09-ca.txt
1019943	text_12-07-jbh/12-07-gb.txt
101994421	23-09-text/23-09-ca.txt
10199935	text_16-01-yxh/16-01-pk.txt
10200269	text_16-01-yxh/16-01-pk.txt
10201256	text_16-01-yxh/16-01-my.txt
10201706	text_16-01-yxh/16-01-sg.txt
10203408	text_16-01-yxh/16-01-gh.txt
10203438	text_16-01-yxh/16-01-gh.txt
102034617	23-09-text/23-09-ng.txt
10203686	text_16-01-yxh/16-01-gh.txt
102045425	23-09-text/23-09-ca.txt
102046139	23-09-text/23-09-ca.txt
102046144	23-09-text/23-09-ca.txt
102046181	23-09-text/23-09-ca.txt
102049461	23-09-text/23-09-gb.txt
102049549	23-09-text/23-09-gb.txt
10205306	text_16-02-iuq/16-02-pk.txt
102055776	23-09-text/23-09-in.txt
102056402	23-09-text/23-09-in.txt
102061267	23-09-text/23-09-pk.txt
102061269	23-09-text/23-09-pk.txt
102061689	23-09-text/23-09-pk.txt
102063206	23-09-text/23-09-us1.txt
102063754	23-09-text/23-09-us3.txt
10206444	text_16-02-iuq/16-02-my.txt
102064647	23-09-text/23-09-us3.txt
102070841	23-09-text/23-09-ca.txt
102082204	23-09-text/23-09-in.txt
102086361	23-09-text/23-09-pk.txt
102086625	23-09-text/23-09-pk.txt
10210050	text_16-02-iuq/16-02-gh.txt
102110352	23-09-text/23-09-lk.txt
102113632	23-09-text/23-09-us2.txt
102123433	23-09-text/23-09-us2.txt
1021424	text_12-07-jbh/12-07-us.txt
102144826	23-09-text/23-09-pk.txt
102144853	23-09-text/23-09-pk.txt
102146296	23-09-text/23-09-us5.txt
102146835	23-09-text/23-09-us2.txt
102147517	23-09-text/23-09-us1.txt
102148048	23-09-text/23-09-us3.txt
102151649	23-09-text/16-10-au.txt
102158043	23-09-text/23-09-ca.txt
102161233	23-09-text/23-09-gb.txt
102165579	23-09-text/23-09-in.txt
102165672	23-09-text/23-09-in.txt
102171439	23-09-text/23-09-nz.txt
1021723	text_12-07-jbh/12-07-us.txt
1021842	text_12-07-jbh/12-07-ca.txt
102191803	23-09-text/23-09-gb.txt
1021928	text_12-07-jbh/12-07-ca.txt
102202873	23-09-text/23-09-us4.txt
10220989	text_16-02-iuq/16-02-gh.txt
102229800	23-09-text/23-09-us1.txt
10223322	text_16-02-iuq/16-02-pk.txt
10223662	text_16-02-iuq/16-02-pk.txt
1022438	text_12-07-jbh/12-07-gb.txt
1022456	text_12-07-jbh/12-07-gb.txt
10230753	text_16-02-iuq/16-02-pk.txt
102309200	23-10-text/23-10-ng.txt
102309586	23-10-text/23-10-ng.txt
10232427	text_16-02-iuq/16-02-my.txt
102329719	23-10-text/23-10-gb.txt
102337896	23-10-text/23-10-nz.txt
1023493	text_12-07-jbh/12-07-za.txt
10235504	text_16-02-iuq/16-02-gh.txt
10236259	text_16-02-iuq/16-02-ng.txt
1023658	text_12-07-jbh/12-07-us.txt
102367829	23-10-text/23-10-pk.txt
102370070	23-10-text/23-10-us4.txt
102378993	23-10-text/23-10-ca.txt
10238038	text_16-02-iuq/16-02-pk.txt
1023880	text_12-07-jbh/12-07-us.txt
102391100	23-10-text/23-10-in.txt
102399982	23-10-text/23-10-us5.txt
102404668	23-10-text/23-10-ca.txt
102404677	23-10-text/23-10-ca.txt
102404700	23-10-text/23-10-ca.txt
102404701	23-10-text/23-10-ca.txt
102404702	23-10-text/23-10-ca.txt
102406250	23-10-text/23-10-ca.txt
102406622	23-10-text/16-10-au.txt
102406624	23-10-text/16-10-au.txt
1024069	text_12-07-jbh/12-07-us.txt
102406975	23-10-text/16-10-au.txt
102406979	23-10-text/16-10-au.txt
102407212	23-10-text/23-10-ca.txt
102407233	23-10-text/23-10-ca.txt
102407236	23-10-text/23-10-ca.txt
102407371	23-10-text/16-10-au.txt
102407372	23-10-text/16-10-au.txt
102409027	23-10-text/23-10-ca.txt
102409039	23-10-text/23-10-ca.txt
102409042	23-10-text/23-10-ca.txt
102409045	23-10-text/23-10-ca.txt
102409047	23-10-text/23-10-ca.txt
102409049	23-10-text/23-10-ca.txt
102409050	23-10-text/23-10-ca.txt
102409052	23-10-text/23-10-ca.txt
102409055	23-10-text/23-10-ca.txt
102409066	23-10-text/23-10-ca.txt
102409080	23-10-text/23-10-ca.txt
102409086	23-10-text/23-10-ca.txt
102409089	23-10-text/23-10-ca.txt
102409096	23-10-text/23-10-ca.txt
102409099	23-10-text/23-10-ca.txt
102409138	23-10-text/23-10-us2.txt
102409469	23-10-text/23-10-ca.txt
102410998	23-10-text/23-10-gb.txt
102411000	23-10-text/23-10-gb.txt
102411004	23-10-text/23-10-gb.txt
102411006	23-10-text/23-10-gb.txt
102411078	23-10-text/23-10-gb.txt
102411187	23-10-text/23-10-gb.txt
102411189	23-10-text/23-10-gb.txt
102411191	23-10-text/23-10-gb.txt
102411193	23-10-text/23-10-gb.txt
102411194	23-10-text/23-10-gb.txt
102411200	23-10-text/23-10-gb.txt
102411210	23-10-text/23-10-gb.txt
102411633	23-10-text/23-10-gb.txt
102411779	23-10-text/23-10-gb.txt
102411799	23-10-text/23-10-gb.txt
102412925	23-10-text/23-10-gb.txt
102413156	23-10-text/23-10-gb.txt
102414676	23-10-text/23-10-gb.txt
102414955	23-10-text/23-10-gb.txt
102415024	23-10-text/23-10-gb.txt
102415088	23-10-text/23-10-gb.txt
102415097	23-10-text/23-10-gb.txt
102415101	23-10-text/23-10-gb.txt
102415159	23-10-text/23-10-gb.txt
102415654	23-10-text/23-10-gb.txt
10241720	text_16-02-iuq/16-02-za.txt
102417407	23-10-text/23-10-ie.txt
102417549	23-10-text/23-10-ie.txt
102417550	23-10-text/23-10-ie.txt
102417552	23-10-text/23-10-ie.txt
102417553	23-10-text/23-10-ie.txt
102417554	23-10-text/23-10-ie.txt
102417555	23-10-text/23-10-ie.txt
102417961	23-10-text/23-10-in.txt
102418155	23-10-text/23-10-in.txt
102418180	23-10-text/23-10-in.txt
102418182	23-10-text/23-10-in.txt
102418183	23-10-text/23-10-in.txt
102418184	23-10-text/23-10-in.txt
102418205	23-10-text/23-10-in.txt
102418229	23-10-text/23-10-in.txt
102418247	23-10-text/23-10-in.txt
102418310	23-10-text/23-10-in.txt
102418324	23-10-text/23-10-in.txt
102418604	23-10-text/23-10-in.txt
102418619	23-10-text/23-10-in.txt
102418622	23-10-text/23-10-in.txt
102418624	23-10-text/23-10-in.txt
102418628	23-10-text/23-10-in.txt
102418641	23-10-text/23-10-in.txt
102418669	23-10-text/23-10-in.txt
102418672	23-10-text/23-10-in.txt
102418744	23-10-text/23-10-in.txt
102418748	23-10-text/23-10-in.txt
102418753	23-10-text/23-10-in.txt
102418754	23-10-text/23-10-in.txt
102418762	23-10-text/23-10-in.txt
102418765	23-10-text/23-10-in.txt
102418768	23-10-text/23-10-in.txt
102418773	23-10-text/23-10-in.txt
102418774	23-10-text/23-10-in.txt
102418775	23-10-text/23-10-in.txt
102418844	23-10-text/23-10-in.txt
102418852	23-10-text/23-10-in.txt
102418870	23-10-text/23-10-in.txt
102418903	23-10-text/23-10-in.txt
102419068	23-10-text/23-10-in.txt
102419092	23-10-text/23-10-in.txt
102419123	23-10-text/23-10-in.txt
102419967	23-10-text/23-10-in.txt
102419968	23-10-text/23-10-in.txt
102419971	23-10-text/23-10-in.txt
102420048	23-10-text/23-10-in.txt
102420164	23-10-text/23-10-in.txt
102420166	23-10-text/23-10-in.txt
102420167	23-10-text/23-10-in.txt
102420168	23-10-text/23-10-in.txt
102420173	23-10-text/23-10-in.txt
102420184	23-10-text/23-10-in.txt
102420185	23-10-text/23-10-in.txt
102420274	23-10-text/23-10-in.txt
102420275	23-10-text/23-10-in.txt
102420276	23-10-text/23-10-in.txt
102420277	23-10-text/23-10-in.txt
102420278	23-10-text/23-10-in.txt
102420314	23-10-text/23-10-in.txt
102420316	23-10-text/23-10-in.txt
102420317	23-10-text/23-10-in.txt
102420748	23-10-text/23-10-in.txt
102420806	23-10-text/23-10-in.txt
102420823	23-10-text/23-10-in.txt
102420909	23-10-text/23-10-in.txt
102420912	23-10-text/23-10-in.txt
102420915	23-10-text/23-10-in.txt
102420994	23-10-text/23-10-ng.txt
102421047	23-10-text/23-10-in.txt
102421050	23-10-text/23-10-in.txt
102421051	23-10-text/23-10-in.txt
102421058	23-10-text/23-10-in.txt
102421095	23-10-text/23-10-in.txt
102421102	23-10-text/23-10-in.txt
102421160	23-10-text/23-10-in.txt
102421255	23-10-text/23-10-in.txt
102421256	23-10-text/23-10-in.txt
102421257	23-10-text/23-10-in.txt
102421258	23-10-text/23-10-in.txt
102421259	23-10-text/23-10-in.txt
102421260	23-10-text/23-10-in.txt
102421261	23-10-text/23-10-in.txt
102421263	23-10-text/23-10-in.txt
102421449	23-10-text/23-10-ke.txt
102421641	23-10-text/23-10-ng.txt
102421645	23-10-text/23-10-ng.txt
102421748	23-10-text/23-10-ng.txt
102421752	23-10-text/23-10-ng.txt
102421754	23-10-text/23-10-ng.txt
102421756	23-10-text/23-10-ng.txt
102421757	23-10-text/23-10-ng.txt
102421774	23-10-text/23-10-ng.txt
102421775	23-10-text/23-10-ng.txt
102421832	23-10-text/23-10-ng.txt
102421882	23-10-text/23-10-ng.txt
102422016	23-10-text/23-10-ke.txt
102422028	23-10-text/23-10-ke.txt
102422342	23-10-text/23-10-ke.txt
102422348	23-10-text/23-10-ke.txt
102422408	23-10-text/23-10-ng.txt
102422410	23-10-text/23-10-ng.txt
102422542	23-10-text/23-10-ng.txt
102422679	23-10-text/23-10-ng.txt
102422685	23-10-text/23-10-ng.txt
102422776	23-10-text/23-10-ng.txt
102422834	23-10-text/23-10-ng.txt
102423296	23-10-text/23-10-ng.txt
102423455	23-10-text/23-10-nz.txt
102423555	23-10-text/23-10-us3.txt
102423557	23-10-text/23-10-us3.txt
102423562	23-10-text/23-10-us4.txt
102423923	23-10-text/23-10-nz.txt
102424327	23-10-text/23-10-nz.txt
102424789	23-10-text/23-10-pk.txt
102424975	23-10-text/23-10-in.txt
102425237	23-10-text/23-10-us2.txt
102425437	23-10-text/23-10-us2.txt
102425438	23-10-text/23-10-us2.txt
102425439	23-10-text/23-10-us2.txt
102425441	23-10-text/23-10-us3.txt
102425492	23-10-text/23-10-us5.txt
102425506	23-10-text/23-10-pk.txt
102425529	23-10-text/23-10-pk.txt
102425535	23-10-text/23-10-pk.txt
102425600	23-10-text/23-10-us1.txt
102425606	23-10-text/23-10-us1.txt
102425609	23-10-text/23-10-us1.txt
102425615	23-10-text/23-10-us1.txt
102425616	23-10-text/23-10-us1.txt
102425674	23-10-text/23-10-us4.txt
102425861	23-10-text/23-10-us4.txt
102425862	23-10-text/23-10-us4.txt
102425865	23-10-text/23-10-us4.txt
102426007	23-10-text/23-10-us1.txt
102426234	23-10-text/23-10-us2.txt
102426304	23-10-text/23-10-pk.txt
102426835	23-10-text/23-10-us2.txt
102426840	23-10-text/23-10-us3.txt
102426843	23-10-text/23-10-us3.txt
102426844	23-10-text/23-10-us3.txt
102426845	23-10-text/23-10-us3.txt
102427072	23-10-text/23-10-pk.txt
102427134	23-10-text/23-10-us2.txt
102427138	23-10-text/23-10-us2.txt
102427141	23-10-text/23-10-us3.txt
102427151	23-10-text/23-10-us3.txt
102427163	23-10-text/23-10-us4.txt
102427166	23-10-text/23-10-us4.txt
102427299	23-10-text/23-10-us5.txt
102427425	23-10-text/23-10-us2.txt
102427539	23-10-text/23-10-us2.txt
102427541	23-10-text/23-10-us3.txt
102427542	23-10-text/23-10-us3.txt
102427543	23-10-text/23-10-us3.txt
102427544	23-10-text/23-10-us3.txt
102427545	23-10-text/23-10-us3.txt
102427546	23-10-text/23-10-us3.txt
102427548	23-10-text/23-10-us3.txt
102427613	23-10-text/23-10-us1.txt
102427663	23-10-text/23-10-us4.txt
102427761	23-10-text/23-10-pk.txt
102427763	23-10-text/23-10-pk.txt
102428008	23-10-text/23-10-us1.txt
102428038	23-10-text/23-10-us2.txt
102428055	23-10-text/23-10-us3.txt
102428335	23-10-text/23-10-us2.txt
102428337	23-10-text/23-10-us2.txt
102428338	23-10-text/23-10-us2.txt
102428339	23-10-text/23-10-us2.txt
102428340	23-10-text/23-10-us3.txt
102428341	23-10-text/23-10-us3.txt
102428342	23-10-text/23-10-us3.txt
102428344	23-10-text/23-10-us3.txt
102428355	23-10-text/23-10-us3.txt
102428358	23-10-text/23-10-us3.txt
102428429	23-10-text/23-10-us2.txt
102428573	23-10-text/23-10-us4.txt
102428744	23-10-text/23-10-in.txt
102428745	23-10-text/23-10-in.txt
102428746	23-10-text/23-10-in.txt
102428749	23-10-text/23-10-in.txt
102428750	23-10-text/23-10-in.txt
102428755	23-10-text/23-10-in.txt
102428756	23-10-text/23-10-in.txt
102428759	23-10-text/23-10-in.txt
102428792	23-10-text/23-10-in.txt
102428904	23-10-text/23-10-us1.txt
102428906	23-10-text/23-10-us1.txt
102428907	23-10-text/23-10-us1.txt
102428913	23-10-text/23-10-us1.txt
102428914	23-10-text/23-10-us1.txt
102428916	23-10-text/23-10-us1.txt
102428925	23-10-text/23-10-us2.txt
102428927	23-10-text/23-10-us2.txt
102429118	23-10-text/23-10-za.txt
102429131	23-10-text/23-10-za.txt
102429262	23-10-text/23-10-za.txt
102430069	23-10-text/23-10-za.txt
102430278	23-10-text/23-10-in.txt
102431588	23-10-text/16-10-au.txt
102431594	23-10-text/16-10-au.txt
102431599	23-10-text/16-10-au.txt
102431602	23-10-text/16-10-au.txt
102431616	23-10-text/16-10-au.txt
102431617	23-10-text/16-10-au.txt
102431642	23-10-text/16-10-au.txt
102431646	23-10-text/16-10-au.txt
102431650	23-10-text/16-10-au.txt
102431651	23-10-text/16-10-au.txt
102431652	23-10-text/16-10-au.txt
102432372	23-10-text/16-10-au.txt
102432586	23-10-text/23-10-ca.txt
102432587	23-10-text/23-10-ca.txt
102432592	23-10-text/23-10-ca.txt
102432601	23-10-text/23-10-ca.txt
102432602	23-10-text/23-10-ca.txt
102432611	23-10-text/23-10-ca.txt
102433379	23-10-text/23-10-ca.txt
102433384	23-10-text/23-10-ca.txt
102435290	23-10-text/23-10-ca.txt
102435301	23-10-text/23-10-ca.txt
102435302	23-10-text/23-10-ca.txt
102435303	23-10-text/23-10-ca.txt
102435308	23-10-text/23-10-ca.txt
102435314	23-10-text/23-10-ca.txt
102435327	23-10-text/23-10-ca.txt
102435328	23-10-text/23-10-ca.txt
102435333	23-10-text/23-10-ca.txt
102435388	23-10-text/23-10-ca.txt
102435417	23-10-text/23-10-ca.txt
102435420	23-10-text/23-10-ca.txt
102435552	23-10-text/23-10-ca.txt
102435844	23-10-text/23-10-ca.txt
102436142	23-10-text/23-10-us3.txt
102436243	23-10-text/23-10-ca.txt
102436269	23-10-text/23-10-ca.txt
102436271	23-10-text/23-10-ca.txt
102436272	23-10-text/23-10-ca.txt
102436277	23-10-text/23-10-ca.txt
102436291	23-10-text/23-10-ca.txt
102436297	23-10-text/23-10-ca.txt
102436299	23-10-text/23-10-ca.txt
102436311	23-10-text/23-10-ca.txt
102436312	23-10-text/23-10-ca.txt
102436314	23-10-text/23-10-ca.txt
102436315	23-10-text/23-10-ca.txt
102436316	23-10-text/23-10-ca.txt
102436317	23-10-text/23-10-ca.txt
102436319	23-10-text/23-10-ca.txt
102436320	23-10-text/23-10-ca.txt
102436321	23-10-text/23-10-ca.txt
102436467	23-10-text/23-10-gb.txt
102436471	23-10-text/23-10-gb.txt
102436517	23-10-text/23-10-gb.txt
102436525	23-10-text/23-10-gb.txt
102436534	23-10-text/23-10-gb.txt
102436535	23-10-text/23-10-gb.txt
102436945	23-10-text/23-10-ca.txt
102436946	23-10-text/23-10-ca.txt
102436947	23-10-text/23-10-ca.txt
102436949	23-10-text/23-10-ca.txt
102436969	23-10-text/23-10-ca.txt
102436970	23-10-text/23-10-ca.txt
102436971	23-10-text/23-10-ca.txt
102436973	23-10-text/23-10-ca.txt
102436974	23-10-text/23-10-ca.txt
102437027	23-10-text/23-10-gb.txt
102437028	23-10-text/23-10-gb.txt
102437049	23-10-text/23-10-gb.txt
102437265	23-10-text/23-10-gb.txt
102437283	23-10-text/23-10-gb.txt
102437447	23-10-text/23-10-gb.txt
102437456	23-10-text/23-10-gb.txt
102437487	23-10-text/23-10-gb.txt
102437524	23-10-text/23-10-gb.txt
102437525	23-10-text/23-10-gb.txt
102437532	23-10-text/23-10-gb.txt
102437537	23-10-text/23-10-gb.txt
102437554	23-10-text/23-10-gb.txt
102437556	23-10-text/23-10-gb.txt
102437584	23-10-text/23-10-gb.txt
102437608	23-10-text/23-10-gb.txt
102437609	23-10-text/23-10-gb.txt
102437615	23-10-text/23-10-gb.txt
102437650	23-10-text/23-10-gb.txt
