_NAME_,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,loaded,factor,pole
v000378,-0.086085653,0.0648541974,0.1979312831,-0.039355235,0.0192307548,0.0304718659,-0.384992074,0.0502547421,-0.176580598,1,fac7,-1
v000379,-0.33300162,0.0272851036,-0.306062916,0.158100949,0.1874891209,0.1059843446,-0.196138557,-0.214215847,1.39063466,1,fac9,1
v000380,0.1949513833,0.0893626442,0.2721716605,0.1867542334,-0.101800992,0.0202588649,0.0133708389,-0.051524617,0.1111871504,0,,
v000381,0.0989130952,-0.106715316,-0.030933561,0.079864188,0.0261370832,-0.111551777,-0.479788936,-0.358656746,0.1845814207,1,fac7,-1
v000382,-0.048680745,-0.00060395,0.1243094204,-0.026016708,0.2681628136,0.0529535213,-0.000228713,-0.048843351,-0.156647724,0,,
v000383,-0.178168304,0.0112151892,0.0359054191,0.036422725,0.099842507,-0.056745582,-0.017974634,0.1515933654,-0.101648434,0,,
v000384,0.0734107299,0.1001601553,0.0814073204,-0.156240683,0.018255764,0.0140222502,-0.109031467,0.1263257226,0.0452773499,0,,
v000385,0.1190463249,-0.061687232,-0.193377118,0.0275463821,0.1683587545,0.5484443014,-0.139062028,-0.082672102,0.071253328,1,fac6,1
v000386,0.0714171619,0.0098531422,0.0483915211,-0.005091728,0.1823993543,0.3209066562,-0.051463549,-0.13042803,-0.099292566,1,fac6,1
v000387,0.2134493369,-0.076818052,0.0586307129,0.2760068792,-0.141808862,-0.091279868,-0.201832179,0.1111027075,0.3216185316,1,fac9,1
v000388,0.1916497077,0.1208867335,0.036283947,0.0733362677,0.1070300631,-0.056411392,-0.122082705,0.129847406,0.0577888039,0,,
v000389,0.1106827733,-0.098027744,-0.117504024,0.5834301536,-0.035108351,-0.056039829,-0.135826281,-0.116684082,-0.17257372,1,fac4,1
v000390,-0.085144648,-0.12235674,0.2470496626,0.3062287486,-0.062304949,-0.018487836,-0.212085084,-0.070994099,0.2312716089,1,fac4,1
v000391,-0.069271904,-0.079733952,0.0544556033,0.0149028334,-0.040416988,0.0517234043,-0.314296649,0.0601318375,0.0168417816,1,fac7,-1
v000392,0.1448761865,0.5216295181,-0.147576156,0.0065849841,-0.085005133,-0.156520937,-0.061200236,-0.106264851,-0.062080278,1,fac2,1
v000393,0.3902857706,0.012556846,-0.049637055,-0.017664419,0.1296255732,-0.023022241,0.0604771446,-0.046691207,0.0062452539,1,fac1,1
v000394,0.1043319964,0.5120419843,-0.074472656,0.0141323822,0.0521117641,0.0542155252,-0.01247983,0.0923948214,-0.163594569,1,fac2,1
v000395,0.0473002553,-0.023161035,0.2414758208,-0.023502673,0.2052980499,0.0381489061,0.0285453404,0.1818759707,-0.000800411,0,,
v000396,0.0834185179,-0.137112236,-0.000382482,-0.218913202,0.2402240577,0.0000127132,-0.329377116,0.110499637,-0.382425825,1,fac9,-1
v000397,0.1315677841,0.3412608274,0.0341263976,-0.006112446,-0.074962072,-0.078579701,-0.36109606,-0.261258836,-0.017669716,1,fac7,-1
v000398,0.1347893759,0.3567911143,-0.08601341,-0.031863705,0.2362031516,-0.087442205,0.1147800417,0.0241266447,-0.012943146,1,fac2,1
v000399,0.1682165849,0.0800648244,-0.091098775,0.3423819749,-0.09458028,-0.041945896,-0.026275853,0.3006077044,-0.11036239,1,fac4,1
v000400,-0.121826291,-0.216543157,-0.14941139,0.1402900638,-0.545109446,-0.450345927,-0.601001664,0.0641646765,0.2713435478,1,fac7,-1
v000401,0.3100627748,-0.064400665,-0.111523801,0.2128330096,0.0741641539,0.009303999,0.0008044543,-0.023733495,-0.076345442,1,fac1,1
v000402,0.0335171953,-0.010548191,0.3565829265,-0.037493073,-0.173011281,0.0131571692,-0.386641704,0.2197097127,-0.003760752,1,fac7,-1
v000403,-0.001961687,-0.032097397,-0.029878397,-0.059642479,0.5323156802,0.0248281541,-0.052606803,0.1035186503,0.0250219595,1,fac5,1
v000404,-0.028491129,-0.096568084,0.1814826916,-0.19661818,0.4813560163,-0.002593412,-0.017862574,0.1026001975,-0.028363251,1,fac5,1
v000405,0.32247147,-0.263700197,-0.285997244,-0.122508787,0.1324350667,0.6342918378,-0.024501298,-0.643489334,-0.113694152,1,fac8,-1
v000406,0.265356434,0.0305654157,-0.005129088,-0.092245154,-0.002364718,-0.055403266,-0.364842477,-0.190702391,-0.01799864,1,fac7,-1
v000407,0.0014105503,0.1110531312,-0.082854829,-0.055272113,0.256066347,0.0648619372,0.1204841954,0.1194891461,-0.029880629,0,,
v000408,-0.244123753,-0.144357429,0.2764226208,-0.157995421,0.1833605437,-0.011612257,0.5823036386,-0.266413576,0.2947531919,1,fac7,1
v000409,0.0019959961,-0.167531062,-0.211545247,0.704147065,-0.051445702,-0.126894173,-0.030985438,0.0808066164,0.0001205122,1,fac4,1
v000410,-0.024318417,-0.211004398,0.8579693028,-0.042885286,-0.037223067,-0.266049972,-0.215147772,-0.016176549,-0.153424354,1,fac3,1
v000411,-0.178550332,-0.223087872,0.7863609916,-0.03538462,-0.209956595,-0.191978429,-0.257413915,0.1007734514,0.149277792,1,fac3,1
v000412,-0.050463519,0.0819074539,-0.362750799,-0.479158893,-0.006039811,-0.311324419,0.5026365389,-0.248371037,-0.506293027,1,fac9,-1
v000413,0.0264413794,-0.035535923,0.3532975923,-0.028892241,0.2636941821,-0.049224999,0.1696160561,0.0609977602,-0.100382855,1,fac3,1
v000414,0.2536533073,-0.000798674,-0.10054239,-0.046457003,0.2466695807,0.0115785215,-0.095532248,-0.003832578,0.0325113791,0,,
v000415,0.0202807684,-0.024693963,0.4646389398,0.0687217343,0.1073745755,0.0689619967,-0.017394025,0.0129677465,-0.283799128,1,fac3,1
v000416,0.2611572762,0.109880891,0.0776174993,-0.095555678,-0.120540594,-0.073047073,-0.529167293,-0.128576223,0.064137498,1,fac7,-1
v000417,0.1393469674,-0.009054861,-0.032969752,0.0422013559,-0.048970167,-0.136784138,-0.491045721,0.0970164323,0.0887082289,1,fac7,-1
v000418,0.3294143449,0.1369591958,0.023742731,0.0212715825,-0.006492738,-0.017970454,0.1073933247,-0.042793681,0.034975322,1,fac1,1
v000419,0.314150823,0.0016521003,0.1476487424,0.2618377627,-0.049678385,0.1089629288,0.2965379614,0.1418450077,0.0026268445,1,fac1,1
v000420,-0.010631186,0.4695993481,0.0746881085,0.0025422687,-0.082017118,0.1804747845,-0.198211547,-0.008620591,0.0132558004,1,fac2,1
v000421,0.276707002,0.0911170091,-0.077930979,0.0424068891,-0.210778493,-0.060079658,-0.253405291,-0.031711113,0.0425066159,0,,
v000422,0.2125888111,0.1025445695,-0.012234016,0.2273578706,0.1163241215,0.0436085735,0.1878795487,0.0266673917,0.0222095201,0,,
v000424,-0.200516001,0.6285460757,-0.367685079,-0.637329987,-0.294376586,-0.326768317,0.1434515203,-0.420866123,-0.143646567,1,fac4,-1
v000425,-0.13443213,-0.203282086,-0.158222239,0.8077614666,-0.373937018,-0.17421687,-0.327076295,-0.42004225,-0.051151452,1,fac4,1
v000426,0.2267063676,0.091373021,0.1471216732,-0.020434654,0.1514299297,-0.003913481,-0.053617647,0.0544888128,-0.065649774,0,,
v000427,-0.164672892,0.1960833099,-0.105063383,0.1085619629,0.2012696708,-0.027405419,-0.193648618,0.1343570883,0.0623664624,0,,
v000428,-0.243947773,-0.02627075,0.2377494053,-0.170234634,0.102871046,0.0194823017,-0.440193263,0.2539004682,0.0371137398,1,fac7,-1
v000429,0.106574711,-0.362562369,-0.172149916,-0.223619506,-0.401862115,-0.372065914,-0.138358049,-0.438396945,-0.024658642,1,fac8,-1
v000430,0.5507472399,0.0287411341,-0.077902194,0.0222703922,-0.110459837,-0.05568696,0.0202655588,-0.155807269,0.0499777714,1,fac1,1
v000431,0.5992258691,-0.528457639,-0.027696953,-0.325446051,0.0388549665,-0.391027474,-0.08377668,-0.127967798,-0.030689311,1,fac1,1
v000432,-0.027979985,-0.051672261,0.5298131548,0.0024592339,0.208659244,0.1304223987,0.0364792506,-0.076446845,0.0865436957,1,fac3,1
v000433,0.169611068,-0.212261469,-0.070927289,-0.347291472,-0.138595621,-0.026672368,-0.428396769,0.3077355895,-0.081069549,1,fac7,-1
v000434,-0.07415575,-0.110820811,-0.137481649,0.4223562955,-0.025388587,-0.027255004,-0.255602692,0.0323715512,0.0116673983,1,fac4,1
v000435,-0.157380544,-0.074881405,-0.035277686,-0.040070555,-0.161199004,0.0922123709,0.2031108111,0.4840983742,-0.037330355,1,fac8,1
v000436,0.0291707263,-0.045220154,0.0031078804,-0.021934025,0.2352616617,0.0056453159,0.0250763966,0.0980350596,-0.043555985,0,,
v000437,0.052697754,0.0441578657,0.0043795817,0.0542477314,-0.030804617,0.0625795536,-0.352763709,0.0649122347,0.0143082469,1,fac7,-1
v000438,0.1331842382,0.0554622146,-0.088157807,0.0998467993,-0.01772963,0.043734194,0.0062124742,0.2102447941,-0.044902574,0,,
v000439,-0.167679259,-0.026454979,0.3860420654,0.1957564626,0.2066379216,-0.133867191,0.123226504,-0.109712331,-0.152636264,1,fac3,1
v000440,0.0995207904,-0.039608051,-0.000409166,-0.043604281,0.1909443305,-0.144258641,-0.312115834,0.1780068006,0.1397962824,1,fac7,-1
v000441,0.5731916409,0.0013117031,-0.130727296,-0.097455107,0.0072890836,-0.141225404,-0.057440579,-0.228000055,-0.000944688,1,fac1,1
v000442,0.0636117662,-0.154978881,-0.019872751,0.9091880767,-0.521435323,-0.097918433,-0.00778706,-0.34285662,0.2090433888,1,fac4,1
v000443,0.172640888,0.1639237892,-0.097305123,0.1452511098,0.145098022,-0.06503396,0.1640306345,0.0491919746,0.0635252627,0,,
v000444,0.4505400011,-0.187904379,-0.270187816,0.0202748051,0.2017733789,0.1896648966,0.226273041,0.0049503726,0.0430602827,1,fac1,1
v000445,0.0527595324,-0.108852321,-0.057553271,-0.084469256,0.4399217662,-0.010870363,-0.075356259,0.0100228904,-0.016302152,1,fac5,1
v000446,0.2184137539,0.0877052132,0.0400462894,0.0607261218,-0.084624597,-0.069870223,-0.111351184,-0.076692368,-0.037146308,0,,
v000447,0.4604273001,-0.148246028,-0.123281997,0.0508785788,0.1285906301,0.1930134428,0.0376109655,-0.001041669,-0.037260402,1,fac1,1
v000448,0.4318931496,-0.250079206,-0.250652733,-0.055892795,0.0773532005,0.3477491693,-0.171520759,-0.021058246,-0.058212484,1,fac1,1
v000449,-0.027061446,0.0900853908,0.3260497626,-0.175317702,-0.254497127,-0.056481609,-0.427046372,-0.027980116,-0.052165195,1,fac7,-1
v000451,0.013695647,-0.222181294,0.9597383962,-0.093451162,0.0614515769,-0.119434182,0.1539708605,-0.264787084,-0.157057678,1,fac3,1
v000452,-0.112068185,-0.045302263,0.0355243397,0.2621192575,0.0996739566,-0.073613611,-0.023526475,0.1016428795,-0.198853706,0,,
v000453,0.1777750243,-0.015440393,-0.073564556,-0.011876169,0.1991654475,0.0003310317,0.1858278407,0.0968953881,0.0978640306,0,,
v000454,-0.223239484,-0.08819428,0.7361450505,0.076568383,0.1987719948,0.021537863,0.2071445704,-0.046435052,-0.254809725,1,fac3,1
v000455,0.3261388403,0.1957611823,-0.038860093,-0.042219519,0.0873187264,0.1213225268,0.059677836,0.0818246673,-0.006801296,1,fac1,1
v000456,0.084845236,-0.307602965,-0.15887692,-0.14635092,0.4811003185,0.3075144921,-0.168809126,-0.240823848,-0.030758842,1,fac5,1
v000457,0.1306107261,-0.123577049,0.0163371059,0.6100126255,-0.162988113,-0.000022544,-0.027327961,0.0379289538,0.2073246334,1,fac4,1
v000458,0.0715465879,-0.057375415,-0.01034931,0.381044367,0.2064370137,-0.078254002,0.1322487937,0.0380362835,0.0433637686,1,fac4,1
v000459,0.0741208692,0.0259526876,-0.106176986,0.5136616866,0.2674147091,-0.07472009,0.0710199564,0.0798372076,0.0825578403,1,fac4,1
v000460,0.3008379172,0.2745234112,-0.01000523,-0.066975788,-0.061392658,-0.007485985,0.0124467564,-0.115823602,-0.251270236,1,fac1,1
v000461,0.4535782231,-0.238874718,0.0149885401,-0.088304378,0.2600316351,0.2292916655,0.0460980295,0.0422344413,-0.308028117,1,fac1,1
v000462,-0.38215129,0.2539133298,-0.070156049,0.6017732318,0.0186762057,-0.110855281,-0.149992119,0.1152625676,-0.020880497,1,fac4,1
v000463,-0.128441101,-0.038680828,0.3209528802,-0.18501602,-0.007731118,-0.298411276,-0.242692736,0.0062483111,-0.280598773,1,fac3,1
v000464,0.1729062216,0.1438356883,0.1474337318,-0.267808497,-0.069070635,0.1388799586,-0.123903778,-0.132978014,-0.015004946,0,,
v000465,0.055037752,-0.074399311,0.2838293397,-0.07177307,0.4145729893,-0.107389965,-0.121768054,0.0492024413,0.126174467,1,fac5,1
v000466,-0.150990269,0.3153030216,-0.124701149,0.2346675194,0.0037459657,0.0778335397,-0.113143251,0.2006581883,-0.195385224,1,fac2,1
v000467,0.5958888292,-0.188565656,-0.019732216,-0.094138837,0.0324117938,-0.16807603,-0.082899752,-0.157336011,0.2461385024,1,fac1,1
v000468,0.2811355413,0.3239046579,0.0650272,0.0180954403,0.0127401063,-0.187800045,0.0214929167,0.0568725069,-0.023390739,1,fac2,1
v000469,0.0391012259,-0.113350144,-0.038783265,-0.020608988,0.3482856406,0.0910969829,0.009646263,-0.002798545,-0.142528698,1,fac5,1
v000470,-0.07756332,0.279349535,0.2783313678,-0.036848853,0.294097957,0.1099160573,0.2779630108,0.0358729004,0.1437750659,0,,
v000471,0.1929124321,0.0963756494,-0.155416656,-0.209858793,0.451852122,-0.084958129,0.0833448716,0.1951011591,0.0810522177,1,fac5,1
v000472,0.5473269848,0.0965499773,-0.200028335,0.0827212531,0.123923563,-0.073485829,0.0576007763,-0.389687711,-0.163358322,1,fac1,1
v000473,0.0735166224,0.3545745471,0.090681699,-0.117012279,-0.038382436,-0.11980941,-0.207231735,-0.157321567,0.08124372,1,fac2,1
v000474,0.0022445045,0.5346703016,-0.020846861,-0.175208687,0.1002145761,-0.15673256,-0.039112861,-0.111175116,0.0929528131,1,fac2,1
v000475,0.3279450798,0.1902508536,-0.168108951,0.0144606954,0.2115471454,-0.096544124,-0.021885786,-0.05495456,-0.072968247,1,fac1,1
v000476,-0.033128232,-0.277504946,-0.420634241,-0.422955769,-0.236603181,0.1101263993,0.4480480145,0.3359465057,0.3492652624,1,fac7,1
v000477,0.126931642,0.0331240535,0.0233456322,0.257820718,-0.130163642,-0.057378684,-0.102484858,-0.053308703,0.035408385,0,,
v000478,0.3188235221,0.2020549523,-0.085333668,-0.206665201,0.0109802941,-0.00778268,-0.108822885,-0.188515973,0.0151861592,1,fac1,1
v000479,-0.000383705,0.0015881139,-0.084215345,-0.154478051,0.1726525353,-0.000749745,-0.122281456,0.2290865979,0.0985237413,0,,
v000480,-0.021156849,-0.002367508,0.1451289461,0.0758303272,0.34810406,0.1552016655,-0.080122056,-0.097777712,-0.294409718,1,fac5,1
v000482,0.2910865629,0.1020719609,0.0360951237,0.1692155266,-0.088940346,-0.002161624,0.0009010472,0.002463373,0.051697508,0,,
v000483,0.3060765596,0.1560139986,-0.033621193,0.2213816136,0.1242380238,0.0327461118,0.008853811,-0.123064527,-0.097718496,1,fac1,1
v000484,0.2224555955,0.209908104,-0.012512308,0.1028231737,0.0511140727,-0.030445738,0.064565717,-0.057749051,-0.008742214,0,,
v000485,-0.007129782,0.077628845,0.0577524828,-0.033991689,0.4190393877,-0.049872583,-0.019226256,0.0781914884,-0.033434861,1,fac5,1
v000486,0.2160491988,-0.110370144,0.0478379675,-0.042378824,0.3494985856,-0.148684035,-0.151292773,0.0852736163,-0.201920369,1,fac5,1
v000487,-0.03589896,0.5931079297,-0.035831918,-0.119533089,-0.03747443,0.4171003661,-0.077858525,-0.237661868,0.0403308643,1,fac2,1
v000488,0.0732599329,0.1097119539,0.037578967,0.0493980864,0.1635872404,-0.079668177,-0.127969752,0.0704689673,-0.003884248,0,,
v000489,0.1131227792,-0.026118804,-0.108069612,-0.057877775,0.3740666276,0.1512299856,0.2848814912,-0.068065005,-0.025047906,1,fac5,1
v000490,0.2624224258,0.0693242419,0.0558217633,-0.153841479,0.1305685065,-0.030146584,-0.171394026,-0.025491374,-0.180235867,0,,
v000491,0.1637887931,-0.074203482,-0.03131529,-0.030917457,0.3522567804,0.1634783544,0.1072966305,0.0767759784,-0.179137883,1,fac5,1
v000492,-0.355902241,0.0347951745,-0.320702566,0.1233553739,0.1982390971,0.1797474858,-0.20303075,-0.181131877,1.3984963801,1,fac9,1
v000493,-0.113897944,-0.000145713,0.0258449617,-0.114741672,0.0123524806,0.250301751,-0.208320957,0.0782447734,0.0671635287,0,,
v000494,0.138656151,0.1898741682,-0.042767491,-0.007434112,0.0899876021,-0.025731081,0.0101690635,0.1859013654,0.0171671539,0,,
v000495,0.1260937212,0.0309028864,0.2177737501,-0.178684237,0.1638306105,-0.017504973,-0.11745121,-0.050111613,0.0041572852,0,,
v000496,-0.111178946,-0.002903666,0.0251222381,0.0828987505,0.2301686154,0.0559084457,-0.053450412,0.394818091,-0.263072794,1,fac8,1
v000497,-0.091573219,-0.007948503,0.3418964396,-0.030532167,0.4968526814,-0.165652589,0.2233249275,0.2626244144,0.1889120086,1,fac5,1
v000498,0.0787450728,0.7605818282,0.0038290011,0.0434829191,-0.150009251,0.1534689712,0.064954917,0.049861011,0.1404646138,1,fac2,1
v000499,-0.185067917,0.6783396624,-0.100174037,-0.041801029,0.001690767,0.0993440973,-0.005121261,0.09913944,0.0349430588,1,fac2,1
v000500,-0.114528738,0.7587148058,-0.015267366,0.1626393235,-0.168822117,0.1005634652,0.0606848605,-0.006283774,0.0561345246,1,fac2,1
v000501,-0.109832337,-0.029655034,-0.004567005,-0.091153892,0.2679970038,0.2618676436,-0.214579169,0.0026127422,-0.138282631,0,,
v000502,-0.175769486,0.417854477,-0.129067685,0.053660951,-0.048657267,0.1796034669,0.121001228,0.5346751246,-0.006611242,1,fac8,1
v000503,0.0267567916,-0.027662293,0.4894897195,-0.247471169,0.6855722726,-0.239336759,0.4063061718,-0.256136492,0.314649067,1,fac5,1
v000504,-0.16100866,-0.165346006,0.2364258232,-0.149090175,0.2806570672,-0.182994362,-0.255420858,0.5136484589,-0.000366412,1,fac8,1
v000506,0.2133106559,-0.283440581,-0.229678367,-0.160142165,-0.122778849,0.6898507611,0.1113423758,-0.73150224,-0.213181249,1,fac8,-1
v000507,0.2687902797,0.3105124975,0.0627064203,0.2064821964,-0.122102431,-0.058366625,-0.013335619,-0.020429709,-0.144260494,1,fac2,1
v000508,-0.126529686,-0.043915295,0.0069731125,0.0313889909,0.2671982198,-0.032141061,0.1055316559,0.112912521,0.1667403423,0,,
v000509,0.044035598,-0.013678756,0.2301097819,0.4547896746,-0.179207408,-0.031147923,-0.137829668,-0.142466543,0.0831399173,1,fac4,1
v000510,0.0654986667,0.4941577205,-0.063975155,-0.031440446,0.0265677697,0.1845765879,0.0306298791,-0.021547733,0.0087986685,1,fac2,1
v000511,-0.257292845,0.0129179783,0.2306398473,-0.093625525,0.0755577597,-0.085890759,-0.190186913,0.1851384616,-0.021286179,0,,
v000512,-0.059009325,-0.052898845,0.0049885191,0.0310096947,0.1553986047,-0.017508659,-0.145637389,0.1308614801,-0.122330246,0,,
v000513,-0.03592123,0.1061560305,-0.061646889,0.182858223,0.0826136993,0.1141903353,0.0879198741,0.1963005086,-0.005336519,0,,
v000514,-0.052494219,-0.141917522,-0.057221206,0.3612765083,-0.115811592,-0.094389207,-0.440502993,0.0095148359,-0.097937778,1,fac7,-1
v000515,-0.041773853,-0.075058126,0.5338269661,-0.07191615,0.3342270261,-0.010500927,0.1066920287,-0.095105059,0.1126462566,1,fac3,1
v000516,-0.126383754,-0.045720614,0.3663869324,-0.130438038,0.5323471574,0.2541199881,0.2374880009,-0.095639439,0.0132912205,1,fac5,1
v000517,0.0472662518,-0.023432122,0.0006962276,0.1884056876,-0.293720925,-0.124726415,-0.47603111,-0.066888632,0.0991670157,1,fac7,-1
v000518,-0.103860859,-0.014874479,0.0174015201,0.1195675379,-0.219965653,0.137046082,-0.393751093,-0.114586826,0.1464551311,1,fac7,-1
v000519,0.1390692542,0.2603633792,-0.062030327,-0.148308618,0.1738779074,-0.059678469,-0.020595941,-0.003064163,0.0209854676,0,,
v000520,0.2425414156,-0.028829927,-0.010002081,0.0174293753,0.2915992106,-0.31882419,-0.123292129,-0.118926026,-0.095175222,1,fac6,-1
v000521,0.4931592967,-0.248499613,-0.183964772,-0.097246318,-0.01538001,0.268479601,-0.106383543,0.2085154352,-0.003844909,1,fac1,1
v000522,-0.370947764,-0.314435162,0.0816468604,-0.447197004,0.2008212709,0.3761966176,-0.230381149,-0.264358864,-0.043580697,1,fac4,-1
v000523,-0.043127965,-0.013422104,0.028269932,-0.102343013,-0.015228011,-0.024410275,-0.177114209,0.0398601497,-0.074892476,0,,
v000524,-0.01492109,-0.135218658,0.0142611984,-0.000214132,0.2400690822,-0.157832414,-0.263226463,-0.041764699,-0.194309936,0,,
v000525,-0.045752658,-0.113024248,0.219567832,0.0083021084,0.2076973273,-0.238512566,-0.192299633,0.2438466211,0.032423388,0,,
v000526,-0.086358921,-0.264659862,0.0215887188,-0.008351733,-0.794038564,-0.18746884,-0.159536804,-0.469774688,-0.041533864,1,fac5,-1
v000527,0.0605515453,0.0366992153,-0.105735533,0.0487898656,0.1120836291,0.0803243566,0.0269758607,0.0154260277,-0.160214484,0,,
v000528,0.0594915477,0.4288668744,0.2077645982,-0.136899217,-0.18100034,0.4062840424,0.0733807578,0.1057200649,-0.16416703,1,fac2,1
v000529,-0.136029362,-0.175654774,-0.003575845,0.634398136,-0.080617701,-0.187547498,-0.102678798,0.2222612203,0.1432235739,1,fac4,1
v000530,0.1838570708,0.385016067,-0.014138489,-0.072866794,-0.045944524,0.080121781,0.0667287048,-0.058344163,0.0598677363,1,fac2,1
v000531,-0.171967525,-0.197399896,0.6232541528,0.0305890995,-0.23403792,-0.003738661,-0.114158329,0.1646522212,-0.195729456,1,fac3,1
v000532,-0.01473618,-0.093248943,0.5859446064,-0.079946193,0.2464838039,0.1252370355,0.0820050793,-0.10236814,-0.056722971,1,fac3,1
v000533,-0.200004276,0.2630364413,-0.078165919,0.1326202552,0.0661152271,-0.099724557,0.106253483,0.218000563,-0.014781816,0,,
v000534,-0.016145381,-0.082247276,0.1176840779,-0.058961608,0.1023973596,0.0262816249,-0.186304301,-0.070036363,-0.159436849,0,,
v000535,0.0657372727,0.6541891706,-0.020731429,-0.028922605,0.0218282006,-0.132464199,-0.043438492,-0.03109593,0.0090397668,1,fac2,1
v000536,-0.046088444,-0.115691554,0.3839046715,-0.103260848,0.4112495718,0.11043573,0.2025779865,-0.115328299,-0.059170167,1,fac5,1
v000537,0.1357155493,-0.121163906,-0.167548141,-0.11239739,0.4428243459,-0.103096704,-0.0488491,0.1953088554,-0.18093716,1,fac5,1
v000538,0.3171805654,-0.021564229,-0.046862493,-0.264428058,0.4410431985,-0.180204056,-0.130482153,0.0774906139,-0.171846658,1,fac5,1
v000540,0.0956975879,-0.010260631,0.0031223039,0.164570885,0.1749296977,0.3205373385,-0.008644778,-0.087793186,-0.003945314,1,fac6,1
v000541,-0.416527768,-0.558704097,-0.1281523,-0.416061795,-0.313591692,-0.331180844,0.2805433079,-0.0402225,0.2407204384,1,fac2,-1
v000542,-0.015328511,-0.000647921,0.1130007279,0.0932737772,-0.00632153,-0.065593251,-0.089346666,0.010217277,0.0106332572,0,,
v000543,-0.050198562,0.0074096746,0.0761008381,0.0289613617,0.0417699751,0.0295010822,-0.204535672,0.2094474366,-0.032672467,0,,
v000544,0.1243596146,-0.075326307,0.0319856262,-0.299897263,0.090108067,-0.003485174,-0.241302956,0.0924453087,0.0289940827,0,,
v000545,-0.078985239,0.2402148263,-0.108745631,0.2274526283,0.2115701815,0.2489119774,-0.053607747,-0.110571226,0.0769464068,0,,
v000546,0.2646709214,0.1288619104,0.034041475,0.0658597855,-0.053663929,-0.009801715,0.0092549774,0.0808668706,-0.029979958,0,,
v000547,-0.213480366,-0.239868552,-0.146745539,0.3125761679,-0.140061726,-0.314432119,0.1293789208,-0.241610184,-0.145326053,1,fac6,-1
v000548,0.6028572934,-0.274819747,-0.199143825,-0.041241064,0.2178326314,0.2610174929,-0.040191063,-0.033165141,0.0213727504,1,fac1,1
v000549,0.0278355266,0.0669437188,-0.090340064,0.1412698053,0.0887206646,-0.022100585,-0.109457893,0.1736045419,-0.031179016,0,,
v000550,0.1793870661,0.3048654225,-0.087312606,-0.090482483,-0.115130678,0.7128037816,0.2304254178,0.3011041801,-0.057013471,1,fac6,1
v000551,0.0009377939,0.101521952,0.0028556249,0.0187288811,-0.01247325,0.0224432972,-0.115197513,0.0458312916,0.0070027017,0,,
v000552,0.3854913914,0.2213502486,0.0706034977,-0.048818986,-0.035003435,-0.043886688,-0.084268977,-0.180189255,-0.200818452,1,fac1,1
v000553,0.1545205935,-0.041317576,-0.044468645,-0.025139145,0.1776276864,-0.052153357,-0.031658391,-0.029892916,-0.085265118,0,,
v000554,0.0422099438,0.1052644332,-0.03781034,-0.129558004,0.094687003,-0.030260687,-0.193341012,0.0107368859,0.019364625,0,,
v000555,-0.168779883,0.4977953641,-0.10893979,0.2030619473,-0.117886828,0.0685257503,-0.098890702,-0.092855293,0.0721520948,1,fac2,1
v000556,0.4229479209,-0.343723886,0.00130166,0.0350551001,-0.118131142,0.4302924884,-0.133076654,-0.045327115,-0.117042794,1,fac6,1
v000557,0.1362258899,0.1224693304,-0.045120448,0.0549908368,0.0491807238,0.0310738994,0.0592444127,-0.078770151,0.0252685377,0,,
v000558,0.0885623859,0.0673633042,0.0846620169,-0.063083746,0.3506700844,0.0018218699,0.1806572712,0.0801360766,0.0297896273,1,fac5,1
v000559,0.2172496239,-0.041797251,-0.177762744,0.0942400211,0.4070369355,0.1391164398,0.0954666644,0.0092238872,0.0648694538,1,fac5,1
v000560,0.2186073533,0.0768528022,-0.073356769,0.6802037454,-0.290652524,-0.02750222,0.0686986797,-0.065564098,0.0475788607,1,fac4,1
v000561,0.5350928659,0.1134341644,-0.122578963,0.0203349602,-0.062344357,-0.096604462,-0.206741609,-0.339156178,-0.078901588,1,fac1,1
v000562,0.4850675562,-0.085131259,-0.058368826,-0.077721579,0.0570872366,-0.04336075,-0.053391802,-0.283948211,-0.00287509,1,fac1,1
v000563,0.408814163,-0.08458424,-0.076222085,0.0066849816,0.1421632415,0.1518538532,0.052057177,-0.156842433,0.0138724416,1,fac1,1
v000564,0.0417278283,-0.13714393,0.1155860526,0.1236984207,0.4153404923,0.1773019507,-0.026125381,-0.203322011,-0.486737189,1,fac9,-1
v000565,-0.043626168,-0.050085163,-0.028430645,0.1958272837,-0.053760308,-0.042764886,0.066711225,0.1373396701,0.0029655954,0,,
v000566,-0.111749881,0.0741800717,-0.079566743,0.2345686604,0.0243045235,-0.102071029,0.1338232905,0.2546027579,0.0407354247,0,,
v000567,0.0062477667,-0.035100526,0.1613662637,0.0120298899,0.4331827187,-0.094092665,0.2152416675,0.2706965253,-0.076306394,1,fac5,1
v000568,-0.144089879,0.0350026037,0.1601255005,-0.005294297,0.3065639986,-0.14509374,0.6570968626,0.2495500989,-0.229618689,1,fac7,1
v000569,-0.096570704,0.1240667975,0.1146289486,0.0207535834,-0.030463348,-0.127776524,-0.440822456,0.3129297328,-0.057440285,1,fac7,-1
v000570,0.1494827447,0.3347425372,0.0555859671,-0.024257094,-0.270101117,0.4990253053,0.1474884482,0.0431060552,-0.073029827,1,fac6,1
v000571,0.1542890593,0.0699655418,-0.048951267,-0.062908451,0.4425332892,0.0850633578,-0.099537692,-0.11800436,-0.096150766,1,fac5,1
