article_id	group	country_code	filepath
102515410	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102515410.txt
102515592	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102515592.txt
102542059	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542059.txt
102542061	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542061.txt
102542081	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542081.txt
102542086	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542086.txt
102542101	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542101.txt
102542103	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542103.txt
102542104	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542104.txt
102542110	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542110.txt
102542122	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542122.txt
102542173	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542173.txt
102542179	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542179.txt
102542194	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542194.txt
102542202	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542202.txt
102542218	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542218.txt
102542222	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542222.txt
102542228	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542228.txt
102542229	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542229.txt
102542230	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542230.txt
102542231	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542231.txt
102542232	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542232.txt
102542719	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542719.txt
102542727	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542727.txt
102542762	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542762.txt
102542837	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542837.txt
102542850	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542850.txt
102542870	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542870.txt
102542915	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542915.txt
102542959	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542959.txt
102542983	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102542983.txt
102543012	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102543012.txt
102543019	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102543019.txt
102543042	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102543042.txt
102543063	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102543063.txt
102543995	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102543995.txt
102545257	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102545257.txt
102545264	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102545264.txt
102545265	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102545265.txt
102571543	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102571543.txt
102571552	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102571552.txt
102571557	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102571557.txt
102571584	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102571584.txt
102571609	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102571609.txt
102572229	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102572229.txt
102574405	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102574405.txt
102574408	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102574408.txt
102574490	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102574490.txt
102574491	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102574491.txt
102574494	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102574494.txt
102574813	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102574813.txt
102600784	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102600784.txt
102601302	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102601302.txt
102601313	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102601313.txt
102601671	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102601671.txt
102601672	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102601672.txt
102601678	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102601678.txt
102603006	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102603006.txt
102625348	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102625348.txt
102625349	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102625349.txt
102625380	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102625380.txt
102625411	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102625411.txt
102625910	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102625910.txt
102625918	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102625918.txt
102625922	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102625922.txt
102625923	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102625923.txt
102625958	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102625958.txt
102625974	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102625974.txt
102626042	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102626042.txt
102626374	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102626374.txt
102626375	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102626375.txt
102626378	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102626378.txt
102627103	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102627103.txt
102627504	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102627504.txt
102651576	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102651576.txt
102651585	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102651585.txt
102652043	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102652043.txt
102652097	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102652097.txt
102652143	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102652143.txt
102652158	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102652158.txt
102652171	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102652171.txt
102652175	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102652175.txt
102652207	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102652207.txt
102653460	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102653460.txt
102654321	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102654321.txt
102654685	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102654685.txt
102678689	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102678689.txt
102678700	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102678700.txt
102678701	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102678701.txt
102678703	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102678703.txt
102678714	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102678714.txt
102678778	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102678778.txt
102678906	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102678906.txt
102678907	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102678907.txt
102679388	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102679388.txt
102680715	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102680715.txt
102680840	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102680840.txt
102681690	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102681690.txt
102681691	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102681691.txt
102681762	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102681762.txt
102681769	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102681769.txt
102682203	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102682203.txt
102682205	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102682205.txt
102682225	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102682225.txt
102707441	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102707441.txt
102707455	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102707455.txt
102707512	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102707512.txt
102707514	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102707514.txt
102707515	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102707515.txt
102707527	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102707527.txt
102707539	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102707539.txt
102707541	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102707541.txt
102707542	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102707542.txt
102707543	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102707543.txt
102707548	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102707548.txt
102707571	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102707571.txt
102707682	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102707682.txt
102708013	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102708013.txt
102708014	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102708014.txt
102708020	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102708020.txt
102708262	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102708262.txt
102736390	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102736390.txt
102736406	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102736406.txt
102736498	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102736498.txt
102737430	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102737430.txt
102737431	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102737431.txt
102738430	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102738430.txt
102739405	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102739405.txt
102740718	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102740718.txt
102740728	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102740728.txt
102764539	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102764539.txt
102764540	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102764540.txt
102764727	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102764727.txt
102764942	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102764942.txt
102765066	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102765066.txt
102765080	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102765080.txt
102765436	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102765436.txt
102765437	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102765437.txt
102765438	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102765438.txt
102765444	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102765444.txt
102765456	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102765456.txt
102765462	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102765462.txt
102765933	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102765933.txt
102766599	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102766599.txt
102791035	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102791035.txt
102791039	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102791039.txt
102791232	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102791232.txt
102791247	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102791247.txt
102791257	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102791257.txt
102791299	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102791299.txt
102817125	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102817125.txt
102817127	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102817127.txt
102817128	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102817128.txt
102817150	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102817150.txt
102817606	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102817606.txt
102817620	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102817620.txt
102817633	global_north_2023_10	au	corpus/02_now_organised/global_north_2023_10/au/102817633.txt
